Title:
Authors:
Table:
================================================================================
Byte-by-byte Description of file: table.dat
--------------------------------------------------------------------------------
 Bytes Format Units  Label     Explanations
--------------------------------------------------------------------------------
  1-  7  A7     ---    channel    Description of channel              
  9- 10  I2     ---    slice      [1/36] Description of slice         
 12- 21  E10.5  m      wavelength [0.0/0.01] Description of wavelength
 23- 34  F12.9  m      center_x   [-0.02/0.02] Description of center_x
 36- 47  F12.9  m      center_y   [-0.02/0.02] Description of center_y
 49- 60  F12.9  m      top_x      [-0.02/0.02] Description of top_x   
 62- 73  F12.9  m      top_y      [-0.02/0.02] Description of top_y   
 75- 86  F12.9  m      bottom_x   [-0.02/0.02] Description of bottom_x
 88- 99  F12.9  m      bottom_y   [-0.02/0.02] Description of bottom_y
101-112  F12.9  m      left_x     [-0.02/0.02] Description of left_x  
114-125  F12.9  m      left_y     [-0.02/0.02] Description of left_y  
127-138  F12.9  m      right_x    [-0.02/0.02] Description of right_x 
140-151  F12.9  m      right_y    [-0.02/0.02] Description of right_y 
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
visible 11  3.100e-07  0.010502093  0.018425044  0.010502093  0.018439550  0.010502093  0.018410538  0.009977998  0.018430590  0.011022448  0.018406917
visible 12  3.100e-07  0.012974127  0.018474811  0.012974127  0.018489315  0.012974127  0.018460306  0.012450410  0.018481505  0.013494728  0.018454421
visible 13  3.100e-07  0.014210178  0.011135838  0.014210178  0.011150415  0.014210178  0.011121260  0.013685901  0.011140977  0.014735482  0.011116830
visible 14  3.100e-07  0.011738144  0.011086071  0.011738144  0.011100650  0.011738144  0.011071492  0.011213489  0.011090062  0.012263202  0.011069325
visible 15  3.100e-07  0.009266110  0.011036304  0.009266110  0.011050885  0.009266110  0.011021723  0.008741077  0.011039147  0.009790923  0.011021821
visible 16  3.100e-07  0.006794085  0.011002920  0.006794085  0.011017503  0.006794085  0.010988337  0.006268675  0.011004619  0.007318642  0.010990693
visible 17  3.100e-07  0.004322061  0.010969535  0.004322061  0.010984120  0.004322061  0.010954951  0.003796274  0.010970091  0.004846361  0.010959565
visible 18  3.100e-07  0.001850049  0.010960725  0.001850049  0.010975311  0.001850049  0.010946139  0.001323889  0.010960143  0.002374079  0.010953002
visible 19  3.100e-07 -0.000621957  0.010960105 -0.000621957  0.010974692 -0.000621957  0.010945518 -0.001148491  0.010958389 -0.000098203  0.010954628
visible 20  3.100e-07 -0.003093964  0.010959485 -0.003093964  0.010974074 -0.003093964  0.010944897 -0.003620871  0.010956635 -0.002570486  0.010956254
visible 21  3.100e-07 -0.005565956  0.010983439 -0.005565956  0.010998029 -0.005565956  0.010968849 -0.006093234  0.010979462 -0.005042770  0.010982444
visible 22  3.100e-07 -0.008029630  0.010999204 -0.008029630  0.011013795 -0.008029630  0.010984613 -0.008557279  0.010994101 -0.007506729  0.011000441
visible 23  3.100e-07 -0.010501609  0.011047731 -0.010501609  0.011062323 -0.010501609  0.011033139 -0.011029626  0.011041508 -0.009979015  0.011051197
visible 24  3.100e-07 -0.012973588  0.011096258 -0.012973588  0.011110851 -0.012973588  0.011081666 -0.013501973  0.011088915 -0.012451300  0.011101953
visible 25  3.100e-07 -0.014217958  0.003592840 -0.014217958  0.003607509 -0.014217958  0.003578171 -0.014747295  0.003582757 -0.013691143  0.003602225
visible 26  3.100e-07 -0.011745980  0.003544313 -0.011745980  0.003558981 -0.011745980  0.003529645 -0.012274948  0.003535349 -0.011218858  0.003551470
visible 27  3.100e-07 -0.009273991  0.003512168 -0.009273991  0.003526835 -0.009273991  0.003497501 -0.009802590  0.003504329 -0.008746573  0.003517090
visible 28  3.100e-07 -0.006801999  0.003488214 -0.006801999  0.003502880 -0.006801999  0.003473548 -0.007330226  0.003481503 -0.006274289  0.003490900
visible 29  3.100e-07 -0.004330006  0.003464260 -0.004330006  0.003478925 -0.004330006  0.003449596 -0.004857863  0.003458676 -0.003802005  0.003464709
visible 30  3.100e-07 -0.001858004  0.003456689 -0.001858004  0.003471352 -0.001858004  0.003442025 -0.002385489  0.003452236 -0.001329722  0.003454895
visible 31  3.100e-07  0.000614002  0.003457308  0.000614002  0.003471971  0.000614002  0.003442646  0.000086891  0.003453990  0.001142561  0.003453269
visible 32  3.100e-07  0.003086009  0.003457928  0.003086009  0.003472589  0.003086009  0.003443267  0.002559271  0.003455744  0.003614843  0.003451644
visible 33  3.100e-07  0.005558025  0.003474930  0.005558025  0.003489589  0.005558025  0.003460271  0.005031662  0.003473885  0.006087125  0.003466395
visible 34  3.100e-07  0.008030050  0.003508315  0.008030050  0.003522972  0.008030050  0.003493657  0.007504063  0.003508413  0.008559405  0.003497523
visible 35  3.100e-07  0.010502074  0.003541699  0.010502074  0.003556355  0.010502074  0.003527043  0.009976464  0.003542942  0.011031686  0.003528650
visible 36  3.100e-07  0.012974108  0.003591466  0.012974108  0.003606120  0.012974108  0.003576812  0.012448877  0.003593857  0.013503965  0.003576155
visible 1   3.700e-07 -0.014208862  0.013633234 -0.014208862  0.013647744 -0.014208862  0.013618724 -0.014735877  0.013633184 -0.013691149  0.013633676
visible 2   3.700e-07 -0.011735448  0.013560106 -0.011735448  0.013574615 -0.011735448  0.013545597 -0.012262085  0.013560114 -0.011217414  0.013559622
visible 3   3.700e-07 -0.009270353  0.013503377 -0.009270353  0.013517885 -0.009270353  0.013488868 -0.009796612  0.013503445 -0.008752009  0.013501967
visible 4   3.700e-07 -0.006796926  0.013454851 -0.006796926  0.013469358 -0.006796926  0.013440343 -0.007322804  0.013454980 -0.006278274  0.013452510
visible 5   3.700e-07 -0.004323480  0.013439127 -0.004323480  0.013453633 -0.004323480  0.013424621 -0.004848974  0.013439322 -0.003804538  0.013435850
visible 6   3.700e-07 -0.001850034  0.013423404 -0.001850034  0.013437909 -0.001850034  0.013408899 -0.002375144  0.013423665 -0.001330802  0.013419191
visible 7   3.700e-07  0.000623417  0.013415881  0.000623417  0.013430385  0.000623417  0.013401378  0.000098691  0.013416209  0.001142934  0.013410730
visible 8   3.700e-07  0.003096872  0.013416559  0.003096872  0.013431061  0.003096872  0.013402057  0.002572532  0.013416955  0.003616670  0.013410469
visible 9   3.700e-07  0.005570337  0.013433639  0.005570337  0.013448139  0.005570337  0.013419139  0.005046383  0.013434104  0.006090407  0.013426606
visible 10  3.700e-07  0.008043810  0.013467120  0.008043810  0.013481618  0.008043810  0.013452621  0.007520246  0.013467657  0.008564144  0.013459141
visible 11  3.700e-07  0.010508960  0.013508799  0.010508960  0.013523296  0.010508960  0.013494302  0.009985784  0.013509409  0.011029553  0.013499877
visible 12  3.700e-07  0.012982443  0.013558681  0.012982443  0.013573176  0.012982443  0.013544186  0.012459657  0.013559366  0.013503290  0.013548811
visible 13  3.700e-07  0.014219213  0.006211193  0.014219213  0.006225751  0.014219213  0.006196634  0.013695895  0.006210933  0.014744111  0.006202191
visible 14  3.700e-07  0.011745731  0.006161311  0.011745731  0.006175871  0.011745731  0.006146750  0.011222022  0.006160976  0.012270373  0.006153257
visible 15  3.700e-07  0.009272248  0.006111428  0.009272248  0.006125991  0.009272248  0.006096866  0.008748149  0.006111019  0.009796636  0.006104323
visible 16  3.700e-07  0.006798774  0.006077947  0.006798774  0.006092511  0.006798774  0.006063383  0.006274287  0.006077466  0.007322898  0.006071787
visible 17  3.700e-07  0.004325300  0.006044467  0.004325300  0.006059032  0.004325300  0.006029901  0.003800424  0.006043913  0.004849161  0.006039252
visible 18  3.700e-07  0.001851841  0.006035588  0.001851841  0.006050155  0.001851841  0.006021020  0.001326578  0.006034966  0.002375425  0.006031314
visible 19  3.700e-07 -0.000621615  0.006034910 -0.000621615  0.006049479 -0.000621615  0.006020341 -0.001147262  0.006034220 -0.000098312  0.006031575
visible 20  3.700e-07 -0.003095070  0.006034232 -0.003095070  0.006048802 -0.003095070  0.006019661 -0.003621103  0.006033474 -0.002572048  0.006031837
visible 21  3.700e-07 -0.005568511  0.006058156 -0.005568511  0.006072727 -0.005568511  0.006043584 -0.006094928  0.006057333 -0.005045784  0.006056696
visible 22  3.700e-07 -0.008033629  0.006073881 -0.008033629  0.006088454 -0.008033629  0.006059309 -0.008560428  0.006072994 -0.007511190  0.006073355
visible 23  3.700e-07 -0.010507057  0.006122408 -0.010507057  0.006136981 -0.010507057  0.006107834 -0.011034236  0.006121459 -0.009984925  0.006122811
visible 24  3.700e-07 -0.012980484  0.006170934 -0.012980484  0.006185509 -0.012980484  0.006156359 -0.013508044  0.006169923 -0.012458660  0.006172268
visible 25  3.700e-07 -0.014225589 -0.001341249 -0.014225589 -0.001326608 -0.014225589 -0.001355890 -0.014754085 -0.001343294 -0.013699909 -0.001338074
visible 26  3.700e-07 -0.011752162 -0.001389775 -0.011752162 -0.001375135 -0.011752162 -0.001404416 -0.012280276 -0.001391759 -0.011226175 -0.001387531
visible 27  3.700e-07 -0.009278725 -0.001421900 -0.009278725 -0.001407261 -0.009278725 -0.001436539 -0.009806457 -0.001423820 -0.008752439 -0.001420589
visible 28  3.700e-07 -0.006805284 -0.001445824 -0.006805284 -0.001431186 -0.006805284 -0.001460462 -0.007332633 -0.001447680 -0.006278704 -0.001445448
visible 29  3.700e-07 -0.004331842 -0.001469748 -0.004331842 -0.001455111 -0.004331842 -0.001484385 -0.004858808 -0.001471539 -0.003804968 -0.001470307
visible 30  3.700e-07 -0.001858392 -0.001477271 -0.001858392 -0.001462635 -0.001858392 -0.001491906 -0.002384973 -0.001478995 -0.001331232 -0.001478767
visible 31  3.700e-07  0.000615064 -0.001476593  0.000615064 -0.001461959  0.000615064 -0.001491227  0.000088868 -0.001478249  0.001142504 -0.001479029
visible 32  3.700e-07  0.003088519 -0.001475915  0.003088519 -0.001461282  0.003088519 -0.001490547  0.002562708 -0.001477504  0.003616241 -0.001479290
visible 33  3.700e-07  0.005561983 -0.001458835  0.005561983 -0.001444204  0.005561983 -0.001473466  0.005036560 -0.001460354  0.006089978 -0.001463153
visible 34  3.700e-07  0.008035457 -0.001425354  0.008035457 -0.001410725  0.008035457 -0.001439983  0.007510422 -0.001426801  0.008563715 -0.001430617
visible 35  3.700e-07  0.010508931 -0.001391874  0.010508931 -0.001377246  0.010508931 -0.001406501  0.009984284 -0.001393248  0.011037452 -0.001398082
visible 36  3.700e-07  0.012982413 -0.001341991  0.012982413 -0.001327366  0.012982413 -0.001356617  0.012458158 -0.001343291  0.013511190 -0.001349148
visible 1   4.400e-07 -0.014216020  0.010427873 -0.014216020  0.010442380 -0.014216020  0.010413365 -0.014742315  0.010431763 -0.013697755  0.010425343
visible 2   4.400e-07 -0.011741071  0.010354685 -0.011741071  0.010369193 -0.011741071  0.010340178 -0.012267009  0.010357967 -0.011222488  0.010352143
visible 3   4.400e-07 -0.009274447  0.010297910 -0.009274447  0.010312416 -0.009274447  0.010283403 -0.009800026  0.010300586 -0.008755551  0.010295353
visible 4   4.400e-07 -0.006799484  0.010249343 -0.006799484  0.010263849 -0.006799484  0.010234837 -0.007324704  0.010251414 -0.006280278  0.010246772
visible 5   4.400e-07 -0.004324502  0.010233605 -0.004324502  0.010248110 -0.004324502  0.010219100 -0.004849360  0.010235072 -0.003804997  0.010231016
visible 6   4.400e-07 -0.001849520  0.010217866 -0.001849520  0.010232370 -0.001849520  0.010203362 -0.002374016  0.010218729 -0.001329716  0.010215261
visible 7   4.400e-07  0.000625467  0.010210334  0.000625467  0.010224838  0.000625467  0.010195831  0.000101333  0.010210595  0.001145568  0.010207711
visible 8   4.400e-07  0.003100459  0.010211009  0.003100459  0.010225512  0.003100459  0.010196507  0.002576688  0.010210668  0.003620854  0.010208368
visible 9   4.400e-07  0.005575460  0.010228099  0.005575460  0.010242600  0.005575460  0.010213597  0.005052054  0.010227157  0.006096143  0.010225438
visible 10  4.400e-07  0.008050471  0.010261601  0.008050471  0.010276102  0.008050471  0.010247101  0.007527430  0.010260061  0.008571437  0.010258920
visible 11  4.400e-07  0.010517153  0.010303309  0.010517153  0.010317808  0.010517153  0.010288810  0.009994477  0.010301172  0.011038399  0.010300607
visible 12  4.400e-07  0.012992173  0.010353226  0.012992173  0.010367724  0.012992173  0.010338728  0.012469864  0.010350491  0.013513697  0.010350502
visible 13  4.400e-07  0.014229535  0.003000150  0.014229535  0.003014688  0.014229535  0.002985611  0.013706863  0.002996460  0.014753641  0.002997926
visible 14  4.400e-07  0.011754515  0.002950233  0.011754515  0.002964773  0.011754515  0.002935693  0.011231476  0.002947141  0.012278343  0.002948031
visible 15  4.400e-07  0.009279494  0.002900316  0.009279494  0.002914857  0.009279494  0.002885775  0.008756089  0.002897822  0.009803045  0.002898135
visible 16  4.400e-07  0.006804483  0.002866813  0.006804483  0.002881355  0.006804483  0.002852271  0.006280712  0.002864918  0.007327751  0.002864653
visible 17  4.400e-07  0.004329473  0.002833310  0.004329473  0.002847854  0.004329473  0.002818767  0.003805336  0.002832014  0.004852457  0.002831170
visible 18  4.400e-07  0.001854476  0.002824428  0.001854476  0.002838972  0.001854476  0.002809884  0.001329976  0.002823733  0.002377169  0.002822307
visible 19  4.400e-07 -0.000620515  0.002823753 -0.000620515  0.002838298 -0.000620515  0.002809208 -0.001145379  0.002823660 -0.000098116  0.002821650
visible 20  4.400e-07 -0.003095507  0.002823078 -0.003095507  0.002837624 -0.003095507  0.002808531 -0.003620734  0.002823587 -0.002573402  0.002820993
visible 21  4.400e-07 -0.005570484  0.002847023 -0.005570484  0.002861570 -0.005570484  0.002832476 -0.006096072  0.002848136 -0.005048681  0.002844955
visible 22  4.400e-07 -0.008037133  0.002862764 -0.008037133  0.002877312 -0.008037133  0.002848216 -0.008563082  0.002864479 -0.007515628  0.002860713
visible 23  4.400e-07 -0.010512096  0.002911331 -0.010512096  0.002925879 -0.010512096  0.002896782 -0.011038404  0.002913651 -0.009990902  0.002909294
visible 24  4.400e-07 -0.012987058  0.002959897 -0.012987058  0.002974446 -0.012987058  0.002945348 -0.013513726  0.002962824 -0.012466175  0.002957875
visible 25  4.400e-07 -0.014233118 -0.004557995 -0.014233118 -0.004543403 -0.014233118 -0.004572587 -0.014760525 -0.004555434 -0.013709892 -0.004559488
visible 26  4.400e-07 -0.011758155 -0.004606562 -0.011758155 -0.004591970 -0.011758155 -0.004621153 -0.012285203 -0.004604606 -0.011234619 -0.004608069
visible 27  4.400e-07 -0.009283182 -0.004638714 -0.009283182 -0.004624124 -0.009283182 -0.004653305 -0.009809869 -0.004637364 -0.008759342 -0.004640237
visible 28  4.400e-07 -0.006808205 -0.004662660 -0.006808205 -0.004648070 -0.006808205 -0.004677250 -0.007334531 -0.004661914 -0.006284063 -0.004664199
visible 29  4.400e-07 -0.004333228 -0.004686606 -0.004333228 -0.004672017 -0.004333228 -0.004701195 -0.004859192 -0.004686463 -0.003808783 -0.004688161
visible 30  4.400e-07 -0.001858241 -0.004694137 -0.001858241 -0.004679549 -0.001858241 -0.004708725 -0.002383843 -0.004694598 -0.001333500 -0.004695711
visible 31  4.400e-07  0.000616750 -0.004693462  0.000616750 -0.004678875  0.000616750 -0.004708049  0.000091512 -0.004694524  0.001141786 -0.004695054
visible 32  4.400e-07  0.003091742 -0.004692787  0.003091742 -0.004678201  0.003091742 -0.004707373  0.002566866 -0.004694451  0.003617071 -0.004694397
visible 33  4.400e-07  0.005566743 -0.004675698  0.005566743 -0.004661113  0.005566743 -0.004690283  0.005042232 -0.004677963  0.006092361 -0.004677327
visible 34  4.400e-07  0.008041754 -0.004642195  0.008041754 -0.004627611  0.008041754 -0.004656779  0.007517608 -0.004645059  0.008567655 -0.004643845
visible 35  4.400e-07  0.010516765 -0.004608692  0.010516765 -0.004594109  0.010516765 -0.004623275  0.009992985 -0.004612155  0.011042949 -0.004610362
visible 36  4.400e-07  0.012991785 -0.004558775  0.012991785 -0.004544194  0.012991785 -0.004573357  0.012468372 -0.004562835  0.013518247 -0.004560467
visible 1   5.100e-07 -0.014221732  0.008491577 -0.014221732  0.008506081 -0.014221732  0.008477074 -0.014747430  0.008497106 -0.013703170  0.008487225
visible 2   5.100e-07 -0.011745608  0.008418355 -0.011745608  0.008432858 -0.011745608  0.008403852 -0.012270939  0.008422916 -0.011226730  0.008414520
visible 3   5.100e-07 -0.009277812  0.008361552 -0.009277812  0.008376054 -0.009277812  0.008347050 -0.009802776  0.008365149 -0.008758622  0.008358233
visible 4   5.100e-07 -0.006801673  0.008312962 -0.006801673  0.008327463 -0.006801673  0.008298461 -0.007326268  0.008315592 -0.006282172  0.008310161
visible 5   5.100e-07 -0.004325515  0.008297216 -0.004325515  0.008311717 -0.004325515  0.008282716 -0.004849739  0.008298879 -0.003805709  0.008294932
visible 6   5.100e-07 -0.001849358  0.008281470 -0.001849358  0.008295970 -0.001849358  0.008266971 -0.002373211  0.008282166 -0.001329247  0.008279702
visible 7   5.100e-07  0.000626805  0.008273936  0.000626805  0.008288434  0.000626805  0.008259437  0.000103324  0.008273664  0.001147219  0.008272684
visible 8   5.100e-07  0.003102972  0.008274612  0.003102972  0.008289109  0.003102972  0.008260114  0.002579864  0.008273373  0.003623688  0.008273876
visible 9   5.100e-07  0.005579149  0.008291710  0.005579149  0.008306206  0.005579149  0.008277213  0.005056414  0.008289504  0.006100163  0.008291490
visible 10  5.100e-07  0.008055336  0.008325230  0.008055336  0.008339725  0.008055336  0.008310734  0.007532975  0.008322057  0.008576645  0.008325525
visible 11  5.100e-07  0.010523190  0.008366958  0.010523190  0.008381453  0.010523190  0.008352464  0.010001204  0.008362822  0.011044792  0.008367767
visible 12  5.100e-07  0.012999387  0.008416900  0.012999387  0.008431394  0.012999387  0.008402407  0.012477776  0.008411797  0.013521280  0.008418224
visible 13  5.100e-07  0.014237327  0.001060210  0.014237327  0.001074730  0.014237327  0.001045690  0.013715375  0.001054623  0.014760825  0.001061966
visible 14  5.100e-07  0.011761131  0.001010268  0.011761131  0.001024789  0.011761131  0.000995747  0.011238802  0.001005648  0.012284337  0.001011509
visible 15  5.100e-07  0.009284935  0.000960326  0.009284935  0.000974848  0.009284935  0.000945803  0.008762230  0.000956674  0.009807849  0.000961052
visible 16  5.100e-07  0.006808748  0.000926806  0.006808748  0.000941329  0.006808748  0.000912282  0.006285669  0.000924121  0.007331367  0.000927017
visible 17  5.100e-07  0.004332561  0.000893286  0.004332561  0.000907811  0.004332561  0.000878761  0.003809108  0.000891568  0.004854885  0.000892982
visible 18  5.100e-07  0.001856389  0.000884399  0.001856389  0.000898924  0.001856389  0.000869873  0.001332562  0.000883648  0.002378413  0.000883579
visible 19  5.100e-07 -0.000619778  0.000883723 -0.000619778  0.000898249 -0.000619778  0.000869196 -0.001143977  0.000883939 -0.000098056  0.000882386
visible 20  5.100e-07 -0.003095946  0.000883046 -0.003095946  0.000897574 -0.003095946  0.000868519 -0.003620517  0.000884230 -0.002574525  0.000881194
visible 21  5.100e-07 -0.005572099  0.000907003 -0.005572099  0.000921532 -0.005572099  0.000892475 -0.006097041  0.000909154 -0.005050985  0.000904634
visible 22  5.100e-07 -0.008039919  0.000922751 -0.008039919  0.000937281 -0.008039919  0.000908222 -0.008565231  0.000925866 -0.007519109  0.000919868
visible 23  5.100e-07 -0.010516058  0.000971341 -0.010516058  0.000985871 -0.010516058  0.000956811 -0.011041738  0.000975423 -0.009995559  0.000967940
visible 24  5.100e-07 -0.012992197  0.001019931 -0.012992197  0.001034462 -0.012992197  0.001005400 -0.013518246  0.001024980 -0.012472009  0.001016012
visible 25  5.100e-07 -0.014238857 -0.006501658 -0.014238857 -0.006487098 -0.014238857 -0.006516217 -0.014765633 -0.006496121 -0.013717335 -0.006505657
visible 26  5.100e-07 -0.011762718 -0.006550247 -0.011762718 -0.006535688 -0.011762718 -0.006564806 -0.012289126 -0.006545678 -0.011240885 -0.006553730
visible 27  5.100e-07 -0.009286570 -0.006582415 -0.009286570 -0.006567857 -0.009286570 -0.006596973 -0.009812608 -0.006578813 -0.008764429 -0.006585381
visible 28  5.100e-07 -0.006810417 -0.006606372 -0.006810417 -0.006591815 -0.006810417 -0.006620929 -0.007336084 -0.006603737 -0.006287969 -0.006608821
visible 29  5.100e-07 -0.004334264 -0.006630329 -0.004334264 -0.006615772 -0.004334264 -0.006644885 -0.004859561 -0.006628661 -0.003811510 -0.006632261
visible 30  5.100e-07 -0.001858102 -0.006637864 -0.001858102 -0.006623308 -0.001858102 -0.006652419 -0.002383026 -0.006637163 -0.001335044 -0.006639279
visible 31  5.100e-07  0.000618066 -0.006637187  0.000618066 -0.006622633  0.000618066 -0.006651742  0.000093513 -0.006637454  0.001141425 -0.006638087
visible 32  5.100e-07  0.003094233 -0.006636511  0.003094233 -0.006621958  0.003094233 -0.006651065  0.002570053 -0.006637745  0.003617894 -0.006636895
visible 33  5.100e-07  0.005570410 -0.006619413  0.005570410 -0.006604861  0.005570410 -0.006633965  0.005046604 -0.006621614  0.006094369 -0.006619281
visible 34  5.100e-07  0.008046597 -0.006585893  0.008046597 -0.006571342  0.008046597 -0.006600444  0.007523165 -0.006589061  0.008570851 -0.006585246
visible 35  5.100e-07  0.010522784 -0.006552373  0.010522784 -0.006537823  0.010522784 -0.006566923  0.009999726 -0.006556508  0.011047333 -0.006551210
visible 36  5.100e-07  0.012998980 -0.006502431  0.012998980 -0.006487882  0.012998980 -0.006516980  0.012476299 -0.006507533  0.013523821 -0.006500753
visible 1   5.800e-07 -0.014226056  0.007206662 -0.014226056  0.007221161 -0.014226056  0.007192162 -0.014751356  0.007213819 -0.013707395  0.007201287
visible 2   5.800e-07 -0.011749117  0.007133445 -0.011749117  0.007147944 -0.011749117  0.007118946 -0.012274043  0.007139334 -0.011230140  0.007128940
visible 3   5.800e-07 -0.009280508  0.007076653 -0.009280508  0.007091151 -0.009280508  0.007062156 -0.009805061  0.007081277 -0.008761220  0.007073016
visible 4   5.800e-07 -0.006803554  0.007028077 -0.006803554  0.007042574 -0.006803554  0.007013581 -0.007327733  0.007031432 -0.006283954  0.007025311
visible 5   5.800e-07 -0.004326582  0.007012356 -0.004326582  0.007026852 -0.004326582  0.006997860 -0.004850383  0.007014439 -0.003806675  0.007010460
visible 6   5.800e-07 -0.001849609  0.006996634 -0.001849609  0.007011129 -0.001849609  0.006982139 -0.002373033  0.006997446 -0.001329396  0.006995610
visible 7   5.800e-07  0.000627369  0.006989126  0.000627369  0.007003620  0.000627369  0.006974632  0.000104323  0.006988666  0.001147887  0.006988973
visible 8   5.800e-07  0.003104351  0.006989831  0.003104351  0.007004324  0.003104351  0.006975338  0.002581684  0.006988100  0.003625174  0.006990550
visible 9   5.800e-07  0.005581343  0.007006964  0.005581343  0.007021456  0.005581343  0.006992472  0.005059055  0.007003960  0.006102468  0.007008554
visible 10  5.800e-07  0.008058345  0.007040523  0.008058345  0.007055014  0.008058345  0.007026033  0.007536438  0.007036246  0.008579768  0.007042986
visible 11  5.800e-07  0.010527012  0.007082294  0.010527012  0.007096784  0.010527012  0.007067805  0.010005484  0.007076747  0.011048732  0.007085626
visible 12  5.800e-07  0.013004023  0.007132281  0.013004023  0.007146769  0.013004023  0.007117792  0.012482878  0.007125460  0.013526040  0.007136486
visible 13  5.800e-07  0.014242368 -0.000226697  0.014242368 -0.000212187  0.014242368 -0.000241208  0.013720895 -0.000233827  0.014765663 -0.000222216
visible 14  5.800e-07  0.011765357 -0.000276684  0.011765357 -0.000262172  0.011765357 -0.000291196  0.011243502 -0.000282539  0.012288355 -0.000273075
visible 15  5.800e-07  0.009288346 -0.000326671  0.009288346 -0.000312158  0.009288346 -0.000341184  0.008766109 -0.000331252  0.009811048 -0.000323935
visible 16  5.800e-07  0.006811344 -0.000360230  0.006811344 -0.000345716  0.006811344 -0.000374744  0.006288726 -0.000363538  0.007333747 -0.000358367
visible 17  5.800e-07  0.004334342 -0.000393790  0.004334342 -0.000379275  0.004334342 -0.000408305  0.003811344 -0.000395824  0.004856446 -0.000392798
visible 18  5.800e-07  0.001857355 -0.000402709  0.001857355 -0.000388192  0.001857355 -0.000417225  0.001333978 -0.000403471  0.002379156 -0.000402589
visible 19  5.800e-07 -0.000619628 -0.000403414 -0.000619628 -0.000388897 -0.000619628 -0.000417932 -0.001143383 -0.000402905 -0.000098131 -0.000404166
visible 20  5.800e-07 -0.003096610 -0.000404120 -0.003096610 -0.000389601 -0.003096610 -0.000418638 -0.003620744 -0.000402338 -0.002575417 -0.000405743
visible 21  5.800e-07 -0.005573578 -0.000380184 -0.005573578 -0.000365665 -0.005573578 -0.000394704 -0.006098089 -0.000377132 -0.005052693 -0.000382679
visible 22  5.800e-07 -0.008042211 -0.000364460 -0.008042211 -0.000349940 -0.008042211 -0.000378981 -0.008567098 -0.000360141 -0.007521631 -0.000367823
visible 23  5.800e-07 -0.010519164 -0.000315884 -0.010519164 -0.000301363 -0.010519164 -0.000330406 -0.011044426 -0.000310296 -0.009998897 -0.000320118
visible 24  5.800e-07 -0.012996118 -0.000267309 -0.012996118 -0.000252787 -0.012996118 -0.000281831 -0.013521755 -0.000260450 -0.012476162 -0.000272412
visible 25  5.800e-07 -0.014243191 -0.007791265 -0.014243191 -0.007776719 -0.014243191 -0.007805811 -0.014769547 -0.007783432 -0.013722237 -0.007796971
