Title:
Authors:
Table:
================================================================================
Byte-by-byte Description of file: table.dat
--------------------------------------------------------------------------------
 Bytes Format Units  Label     Explanations
--------------------------------------------------------------------------------
 1-13  E13.8  m      wavelength [0.0/0.01] Description of wavelength
15-27  E13.8  ---    efficiency Description of efficiency           
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
8.2000000e-07 0.0000000e+00
8.2500000e-07 0.0000000e+00
8.3000000e-07 5.0000000e+01
8.3500000e-07 9.0000000e+01
8.3800000e-07 9.2990700e+01
8.4800000e-07 9.7794400e+01
8.5300000e-07 9.7065400e+01
8.6800000e-07 9.7121500e+01
8.7800000e-07 9.8168200e+01
8.9000000e-07 9.8448600e+01
9.1000000e-07 9.8205600e+01
9.2700000e-07 9.8504700e+01
9.5100000e-07 9.8934600e+01
9.8800000e-07 9.8785000e+01
1.0080000e-06 9.9028000e+01
1.0310000e-06 9.9196300e+01
1.0510000e-06 9.9009300e+01
1.0830000e-06 9.8822400e+01
1.1100000e-06 9.9009300e+01
1.1400000e-06 9.9177600e+01
1.1760000e-06 9.8990700e+01
1.2140000e-06 9.8859800e+01
1.2610000e-06 9.9121500e+01
1.2980000e-06 9.9215000e+01
1.3350000e-06 9.9140200e+01
1.3720000e-06 9.9084100e+01
1.4260000e-06 9.9271000e+01
1.4810000e-06 9.9476600e+01
1.5280000e-06 9.9364500e+01
1.5900000e-06 9.9252300e+01
1.6510000e-06 9.9364500e+01
1.7200000e-06 9.9532700e+01
1.8120000e-06 9.9345800e+01
1.8910000e-06 9.9158900e+01
1.9800000e-06 9.9383200e+01
2.0520000e-06 9.9532700e+01
2.1110000e-06 9.9383200e+01
2.1810000e-06 9.9065400e+01
2.2380000e-06 9.8972000e+01
2.2940000e-06 9.9102800e+01
2.3460000e-06 9.9401900e+01
2.3960000e-06 9.9607500e+01
2.4300000e-06 9.9364500e+01
2.4630000e-06 9.8672900e+01
2.4950000e-06 9.7401900e+01
2.5160000e-06 9.6056100e+01
2.5370000e-06 9.4560700e+01
2.5490000e-06 9.3177600e+01
2.5680000e-06 9.1140200e+01
2.5810000e-06 9.0000000e+01
2.6000000e-06 6.6000000e+01
2.6500000e-06 3.3000000e+01
2.7000000e-06 0.0000000e+00
2.8000000e-06 0.0000000e+00
