225-237  E13.8  W.sr-1.m-3 za60_pwv3.0 [0.0/344254.35] Description of
                                  za60_pwv3.0
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
5.0852717e-07 5.2803232e-34 5.6592370e-34 6.4194204e-34 7.1706571e-34 6.0921337e-34 6.5293579e-34 7.4065167e-34 8.2733294e-34 7.4508612e-34 7.9857212e-34 9.0587187e-34 1.0119016e-33 1.0503427e-33 1.1257799e-33 1.2771074e-33 1.4266306e-33
5.0903570e-07 5.5714040e-34 5.7813770e-34 6.2026656e-34 6.6190515e-34 6.4279482e-34 6.6702344e-34 7.1563586e-34 7.6368168e-34 7.8615349e-34 8.1579302e-34 8.7526030e-34 9.3403294e-34 1.1082226e-33 1.1500275e-33 1.2339006e-33 1.3167901e-33
5.0954474e-07 6.4321931e-34 7.0084338e-34 8.1644777e-34 9.3068847e-34 7.4211509e-34 8.0860746e-34 9.4200235e-34 1.0738210e-33 9.0764031e-34 9.8898203e-34 1.1521627e-33 1.3134097e-33 1.2795301e-33 1.3942589e-33 1.6244069e-33 1.8518125e-33
5.1005428e-07 6.6500565e-34 6.8894579e-34 7.3697823e-34 7.8445057e-34 7.6724651e-34 7.9487118e-34 8.5029670e-34 9.0507522e-34 9.3836754e-34 9.7216230e-34 1.0399659e-33 1.1069770e-33 1.3228158e-33 1.3704837e-33 1.4661207e-33 1.5606375e-33
5.1056433e-07 7.2351510e-34 7.4277125e-34 7.8140519e-34 8.1958819e-34 8.3475200e-34 8.5697166e-34 9.0155199e-34 9.4561120e-34 1.0209300e-33 1.0481125e-33 1.1026485e-33 1.1565458e-33 1.4392069e-33 1.4775478e-33 1.5544697e-33 1.6304881e-33
5.1107490e-07 8.1193047e-34 8.4887836e-34 9.2300566e-34 9.9626368e-34 9.3676552e-34 9.7940026e-34 1.0649375e-33 1.1494706e-33 1.1457057e-33 1.1978635e-33 1.3025047e-33 1.4059158e-33 1.6151342e-33 1.6887053e-33 1.8363046e-33 1.9821647e-33
5.1158597e-07 8.6706073e-34 8.7804356e-34 9.0007926e-34 9.2185981e-34 1.0003684e-33 1.0130414e-33 1.0384693e-33 1.0636023e-33 1.2234872e-33 1.2389911e-33 1.2700981e-33 1.3008438e-33 1.7247598e-33 1.7466285e-33 1.7905066e-33 1.8338749e-33
5.1209756e-07 9.6535729e-34 9.8013130e-34 1.0097726e-33 1.0390690e-33 1.1137806e-33 1.1308283e-33 1.1650327e-33 1.1988385e-33 1.3622001e-33 1.3830561e-33 1.4249001e-33 1.4662558e-33 1.9203225e-33 1.9497410e-33 2.0087651e-33 2.0671003e-33
5.1260966e-07 1.0679348e-33 1.0782301e-33 1.0988855e-33 1.1193014e-33 1.2321303e-33 1.2440099e-33 1.2678452e-33 1.2914036e-33 1.5069488e-33 1.5214822e-33 1.5506409e-33 1.5794604e-33 2.1243838e-33 2.1448835e-33 2.1860140e-33 2.2266659e-33
5.1312227e-07 1.1866659e-33 1.1941698e-33 1.2092246e-33 1.2241055e-33 1.3691180e-33 1.3777764e-33 1.3951490e-33 1.4123204e-33 1.6744940e-33 1.6850867e-33 1.7063391e-33 1.7273448e-33 2.3605865e-33 2.3755274e-33 2.4055052e-33 2.4351354e-33
5.1363539e-07 1.3214282e-33 1.3251048e-33 1.3324805e-33 1.3397724e-33 1.5246022e-33 1.5288440e-33 1.5373554e-33 1.5457694e-33 1.8646619e-33 1.8698514e-33 1.8802628e-33 1.8905547e-33 2.6286834e-33 2.6360020e-33 2.6506868e-33 2.6652034e-33
5.1414902e-07 1.4780840e-33 1.4819762e-33 1.4897842e-33 1.4975032e-33 1.7053476e-33 1.7098382e-33 1.7188485e-33 1.7277554e-33 2.0857290e-33 2.0912229e-33 2.1022446e-33 2.1131393e-33 2.9403512e-33 2.9480991e-33 2.9636447e-33 2.9790117e-33
5.1466317e-07 1.6497117e-33 1.6528068e-33 1.6590152e-33 1.6651534e-33 1.9033669e-33 1.9069376e-33 1.9141020e-33 1.9211847e-33 2.3279230e-33 2.3322914e-33 2.3410546e-33 2.3497173e-33 3.2818021e-33 3.2879619e-33 3.3003212e-33 3.3125391e-33
5.1517784e-07 1.8419346e-33 1.8446595e-33 1.8501246e-33 1.8555284e-33 2.1251493e-33 2.1282925e-33 2.1345992e-33 2.1408343e-33 2.5991824e-33 2.6030279e-33 2.6107416e-33 2.6183672e-33 3.6642347e-33 3.6696565e-33 3.6805351e-33 3.6912897e-33
5.1569301e-07 2.0562837e-33 2.0586210e-33 2.0633083e-33 2.0679434e-33 2.3724611e-33 2.3751570e-33 2.3805662e-33 2.3859143e-33 2.9016688e-33 2.9049670e-33 2.9115825e-33 2.9181225e-33 4.0906989e-33 4.0953485e-33 4.1046772e-33 4.1139002e-33
5.1620871e-07 2.2945626e-33 2.2963983e-33 2.3000788e-33 2.3037191e-33 2.6473834e-33 2.6495003e-33 2.6537478e-33 2.6579478e-33 3.2379266e-33 3.2405166e-33 3.2457105e-33 3.2508457e-33 4.5647799e-33 4.5684299e-33 4.5757530e-33 4.5829938e-33
5.1672492e-07 2.5591265e-33 2.5606688e-33 2.5637604e-33 2.5668188e-33 2.9526339e-33 2.9544122e-33 2.9579800e-33 2.9615084e-33 3.6112813e-33 3.6134568e-33 3.6178189e-33 3.6221320e-33 5.0911700e-33 5.0942349e-33 5.1003839e-33 5.1064646e-33
5.1724164e-07 2.8551324e-33 2.8571795e-33 2.8612832e-33 2.8653422e-33 3.2941630e-33 3.2965235e-33 3.3012594e-33 3.3059423e-33 4.0290105e-33 4.0318985e-33 4.0376893e-33 4.0434145e-33 5.6801302e-33 5.6841996e-33 5.6923637e-33 5.7004360e-33
5.1775888e-07 3.1828850e-33 3.1853564e-33 3.1903112e-33 3.1952113e-33 3.6723215e-33 3.6751716e-33 3.6808895e-33 3.6865430e-33 4.4915430e-33 4.4950299e-33 4.5020218e-33 4.5089340e-33 6.3322623e-33 6.3371760e-33 6.3470339e-33 6.3567802e-33
5.1827664e-07 3.5541786e-33 3.5573584e-33 3.5637340e-33 3.5700386e-33 4.1007198e-33 4.1043871e-33 4.1117446e-33 4.1190187e-33 5.0155297e-33 5.0200164e-33 5.0290138e-33 5.0379080e-33 7.0710555e-33 7.0773792e-33 7.0900655e-33 7.1026074e-33
5.1879492e-07 3.9675105e-33 3.9701204e-33 3.9753518e-33 3.9805262e-33 4.5776223e-33 4.5806317e-33 4.5866690e-33 4.5926388e-33 5.5988441e-33 5.6025259e-33 5.6099078e-33 5.6172058e-33 7.8935004e-33 7.8986879e-33 7.9090947e-33 7.9193843e-33
5.1931371e-07 4.4391438e-33 4.4407497e-33 4.4439664e-33 4.4471502e-33 5.1217958e-33 5.1236464e-33 5.1273588e-33 5.1310313e-33 6.2644456e-33 6.2667097e-33 6.2712467e-33 6.2757336e-33 8.8319846e-33 8.8351714e-33 8.8415642e-33 8.8478875e-33
5.1983303e-07 4.9670606e-33 4.9685581e-33 4.9715565e-33 4.9745253e-33 5.7309094e-33 5.7326345e-33 5.7360952e-33 5.7395195e-33 7.0094777e-33 7.0115883e-33 7.0158168e-33 7.0199993e-33 9.8824632e-33 9.8854328e-33 9.8913895e-33 9.8972827e-33
5.2035286e-07 5.5851668e-33 5.5870626e-33 5.5908595e-33 5.5946181e-33 6.4440902e-33 6.4462745e-33 6.4506566e-33 6.4549921e-33 7.8818112e-33 7.8844837e-33 7.8898388e-33 7.8951353e-33 1.1112474e-32 1.1116236e-32 1.1123781e-32 1.1131244e-32
5.2087321e-07 6.2984172e-33 6.3010586e-33 6.3063506e-33 6.3115878e-33 7.2670526e-33 7.2700969e-33 7.2762045e-33 7.2822460e-33 8.8884309e-33 8.8921555e-33 8.8996210e-33 8.9070037e-33 1.2531851e-32 1.2537096e-32 1.2547617e-32 1.2558023e-32
5.2139409e-07 7.1170064e-33 7.1203639e-33 7.1270921e-33 7.1337498e-33 8.2115592e-33 8.2154295e-33 8.2231945e-33 8.2308750e-33 1.0043724e-32 1.0048459e-32 1.0057952e-32 1.0067338e-32 1.4160880e-32 1.4167548e-32 1.4180927e-32 1.4194160e-32
5.2191548e-07 8.0644859e-33 8.0685411e-33 8.0766681e-33 8.0847097e-33 9.3047879e-33 9.3094627e-33 9.3188421e-33 9.3281193e-33 1.1380941e-32 1.1386661e-32 1.1398127e-32 1.1409466e-32 1.6046467e-32 1.6054523e-32 1.6070686e-32 1.6086671e-32
5.2243740e-07 9.1725111e-33 9.1799021e-33 9.1947210e-33 9.2093777e-33 1.0583263e-32 1.0591787e-32 1.0608889e-32 1.0625799e-32 1.2944758e-32 1.2955186e-32 1.2976100e-32 1.2996776e-32 1.8251610e-32 1.8266308e-32 1.8295796e-32 1.8324953e-32
5.2295983e-07 1.0456150e-32 1.0469756e-32 1.0497042e-32 1.0524022e-32 1.2064373e-32 1.2080067e-32 1.2111556e-32 1.2142687e-32 1.4756445e-32 1.4775646e-32 1.4814160e-32 1.4852233e-32 2.0806308e-32 2.0833381e-32 2.0887698e-32 2.0941397e-32
5.2348279e-07 1.2028144e-32 1.2106265e-32 1.2262986e-32 1.2417884e-32 1.3878216e-32 1.3968359e-32 1.4149212e-32 1.4327956e-32 1.6975171e-32 1.7085456e-32 1.7306707e-32 1.7525373e-32 2.3935113e-32 2.4090682e-32 2.4402798e-32 2.4711268e-32
5.2400628e-07 1.3897071e-32 1.4098819e-32 1.4503566e-32 1.4903573e-32 1.6034688e-32 1.6267492e-32 1.6734558e-32 1.7196146e-32 1.9613035e-32 1.9897856e-32 2.0469264e-32 2.1033962e-32 2.7655068e-32 2.8056862e-32 2.8862950e-32 2.9659562e-32
5.2453028e-07 1.5934506e-32 1.6141432e-32 1.6556567e-32 1.6966846e-32 1.8385587e-32 1.8624363e-32 1.9103416e-32 1.9576857e-32 2.2488711e-32 2.2780839e-32 2.3366908e-32 2.3946101e-32 3.1710339e-32 3.2122433e-32 3.2949193e-32 3.3766245e-32
5.2505481e-07 1.8253626e-32 1.8420784e-32 1.8756131e-32 1.9087563e-32 2.1061519e-32 2.1254402e-32 2.1641382e-32 2.2023834e-32 2.5761997e-32 2.5997978e-32 2.6471398e-32 2.6939268e-32 3.6326385e-32 3.6659264e-32 3.7327097e-32 3.7987092e-32
5.2557987e-07 2.0897791e-32 2.0965959e-32 2.1102707e-32 2.1237885e-32 2.4112512e-32 2.4191164e-32 2.4348970e-32 2.4504954e-32 2.9494086e-32 2.9590311e-32 2.9783354e-32 2.9974161e-32 4.1589491e-32 4.1725209e-32 4.1997510e-32 4.2266657e-32
5.2610545e-07 2.4071126e-32 2.4123802e-32 2.4229468e-32 2.4333937e-32 2.7774119e-32 2.7834891e-32 2.7956830e-32 2.8077376e-32 3.3973151e-32 3.4047503e-32 3.4196661e-32 3.4344107e-32 4.7906174e-32 4.8011029e-32 4.8221414e-32 4.8429388e-32
5.2663155e-07 2.7918955e-32 2.8169135e-32 2.8671034e-32 2.9167072e-32 3.2214038e-32 3.2502721e-32 3.3081898e-32 3.3654294e-32 3.9404361e-32 3.9757546e-32 4.0466095e-32 4.1166332e-32 5.5565876e-32 5.6064088e-32 5.7063610e-32 5.8051391e-32
5.2715818e-07 3.2166153e-32 3.2420385e-32 3.2930416e-32 3.3434504e-32 3.7114781e-32 3.7408140e-32 3.7996705e-32 3.8578395e-32 4.5399286e-32 4.5758195e-32 4.6478234e-32 4.7189847e-32 6.4020605e-32 6.4526895e-32 6.5542647e-32 6.6546505e-32
5.2768534e-07 3.6879746e-32 3.7039828e-32 3.7360965e-32 3.7678387e-32 4.2553692e-32 4.2738401e-32 4.3108989e-32 4.3475272e-32 5.2052546e-32 5.2278528e-32 5.2731882e-32 5.3179954e-32 7.3403825e-32 7.3722579e-32 7.4362094e-32 7.4994162e-32
5.2821303e-07 4.2279337e-32 4.2346757e-32 4.2481983e-32 4.2615685e-32 4.8784182e-32 4.8861959e-32 4.9018012e-32 4.9172288e-32 5.9674164e-32 5.9769322e-32 5.9960201e-32 6.0148892e-32 8.4152878e-32 8.4287061e-32 8.4556285e-32 8.4822431e-32
5.2874124e-07 4.8688133e-32 4.8956598e-32 4.9495158e-32 5.0027446e-32 5.6179220e-32 5.6488993e-32 5.7110478e-32 5.7724701e-32 6.8720442e-32 6.9099432e-32 6.9859724e-32 7.0611107e-32 9.6911490e-32 9.7446078e-32 9.8518572e-32 9.9578489e-32
5.2926998e-07 5.5526975e-32 5.5688329e-32 5.6011991e-32 5.6331919e-32 6.4070473e-32 6.4256640e-32 6.4630144e-32 6.4999314e-32 7.8373713e-32 7.8601481e-32 7.9058384e-32 7.9509963e-32 1.1052611e-31 1.1084736e-31 1.1149185e-31 1.1212885e-31
5.2979925e-07 6.3304206e-32 6.3536250e-32 6.4001726e-32 6.4461813e-32 7.3044555e-32 7.3312292e-32 7.3849450e-32 7.4380360e-32 8.9351663e-32 8.9679231e-32 9.0336351e-32 9.0985804e-32 1.2600923e-31 1.2647127e-31 1.2739823e-31 1.2831439e-31
5.3032905e-07 7.1799746e-32 7.2025841e-32 7.2479370e-32 7.2927658e-32 8.2847495e-32 8.3108363e-32 8.3631736e-32 8.4149028e-32 1.0134357e-31 1.0166273e-31 1.0230298e-31 1.0293576e-31 1.4292246e-31 1.4337263e-31 1.4427578e-31 1.4516842e-31
5.3085938e-07 8.1040688e-32 8.1281365e-32 8.1764134e-32 8.2241326e-32 9.3510552e-32 9.3788241e-32 9.4345358e-32 9.4896002e-32 1.1438766e-31 1.1472740e-31 1.1540892e-31 1.1608250e-31 1.6131970e-31 1.6179889e-31 1.6276025e-31 1.6371041e-31
5.3139024e-07 9.0951775e-32 9.1151290e-32 9.1551467e-32 9.1947047e-32 1.0494689e-31 1.0517708e-31 1.0563889e-31 1.0609535e-31 1.2837772e-31 1.2865934e-31 1.2922425e-31 1.2978259e-31 1.8105117e-31 1.8144835e-31 1.8224519e-31 1.8303278e-31
5.3192163e-07 1.0163002e-31 1.0184468e-31 1.0227524e-31 1.0270086e-31 1.1726846e-31 1.1751612e-31 1.1801299e-31 1.1850412e-31 1.4345068e-31 1.4375370e-31 1.4436150e-31 1.4496223e-31 2.0231001e-31 2.0273735e-31 2.0359469e-31 2.0444208e-31
5.3245355e-07 1.1297931e-31 1.1318855e-31 1.1360821e-31 1.1402307e-31 1.3036434e-31 1.3060574e-31 1.3109004e-31 1.3156874e-31 1.5947088e-31 1.5976622e-31 1.6035863e-31 1.6094415e-31 2.2490479e-31 2.2532130e-31 2.2615690e-31 2.2698283e-31
5.3298600e-07 1.2444939e-31 1.2459402e-31 1.2488404e-31 1.2517079e-31 1.4359954e-31 1.4376637e-31 1.4410107e-31 1.4443194e-31 1.7566136e-31 1.7586548e-31 1.7627484e-31 1.7667948e-31 2.4773930e-31 2.4802709e-31 2.4860444e-31 2.4917516e-31
5.3351899e-07 1.3544902e-31 1.3553932e-31 1.3572033e-31 1.3589937e-31 1.5629177e-31 1.5639590e-31 1.5660480e-31 1.5681137e-31 1.9118736e-31 1.9131477e-31 1.9157023e-31 1.9182278e-31 2.6963577e-31 2.6981532e-31 2.7017554e-31 2.7053169e-31
5.3405251e-07 1.4478620e-31 1.4491012e-31 1.4515857e-31 1.4540427e-31 1.6706542e-31 1.6720833e-31 1.6749507e-31 1.6777856e-31 2.0436577e-31 2.0454063e-31 2.0489130e-31 2.0523795e-31 2.8821923e-31 2.8846573e-31 2.8896025e-31 2.8944915e-31
5.3458656e-07 1.5183908e-31 1.5204107e-31 1.5244616e-31 1.5284667e-31 1.7520283e-31 1.7543584e-31 1.7590333e-31 1.7636548e-31 2.1431846e-31 2.1460355e-31 2.1517537e-31 2.1574059e-31 3.0225054e-31 3.0265255e-31 3.0345908e-31 3.0425635e-31
5.3512115e-07 1.5788463e-31 1.5809299e-31 1.5851084e-31 1.5892398e-31 1.8217761e-31 1.8241796e-31 1.8290018e-31 1.8337690e-31 2.2284830e-31 2.2314238e-31 2.2373221e-31 2.2431527e-31 3.1427313e-31 3.1468780e-31 3.1551975e-31 3.1634218e-31
5.3565627e-07 1.6466149e-31 1.6492400e-31 1.6545049e-31 1.6597102e-31 1.8999615e-31 1.9029898e-31 1.9090658e-31 1.9150723e-31 2.3241012e-31 2.3278064e-31 2.3352387e-31 2.3425855e-31 3.2775053e-31 3.2827307e-31 3.2932146e-31 3.3035783e-31
5.3619193e-07 1.7249376e-31 1.7285017e-31 1.7356507e-31 1.7427183e-31 1.9903240e-31 1.9944360e-31 2.0026863e-31 2.0108418e-31 2.4346134e-31 2.4396446e-31 2.4497371e-31 2.4597131e-31 3.4332787e-31 3.4403748e-31 3.4546120e-31 3.4686853e-31
5.3672812e-07 1.8228086e-31 1.8257674e-31 1.8317020e-31 1.8375698e-31 2.1032435e-31 2.1066569e-31 2.1135058e-31 2.1202768e-31 2.5727201e-31 2.5768965e-31 2.5852743e-31 2.5935563e-31 3.6279723e-31 3.6338623e-31 3.6456803e-31 3.6573634e-31
5.3726485e-07 1.9404026e-31 1.9438021e-31 1.9506212e-31 1.9573637e-31 2.2389210e-31 2.2428430e-31 2.2507126e-31 2.2584930e-31 2.7386657e-31 2.7434644e-31 2.7530911e-31 2.7626079e-31 3.8619273e-31 3.8686953e-31 3.8822753e-31 3.8957007e-31
5.3780211e-07 2.0815840e-31 2.0896248e-31 2.1057560e-31 2.1217020e-31 2.4018155e-31 2.4110936e-31 2.4297096e-31 2.4481109e-31 2.9379055e-31 2.9492575e-31 2.9720325e-31 2.9945441e-31 4.1428383e-31 4.1588528e-31 4.1909847e-31 4.2227455e-31
5.3833991e-07 2.2465947e-31 2.2585466e-31 2.2825248e-31 2.3062267e-31 2.5922058e-31 2.6059972e-31 2.6336689e-31 2.6610206e-31 3.1707792e-31 3.1876535e-31 3.2215082e-31 3.2549705e-31 4.4711810e-31 4.4949873e-31 4.5427526e-31 4.5899642e-31
5.3887825e-07 2.4367040e-31 2.4534078e-31 2.4869202e-31 2.5200457e-31 2.8115560e-31 2.8308311e-31 2.8695055e-31 2.9077320e-31 3.4390769e-31 3.4626607e-31 3.5099772e-31 3.5567447e-31 4.8494772e-31 4.8827501e-31 4.9495093e-31 5.0154938e-31
5.3941713e-07 2.6513632e-31 2.6697109e-31 2.7065229e-31 2.7429116e-31 3.0592324e-31 3.0804046e-31 3.1228869e-31 3.1648794e-31 3.7420225e-31 3.7679275e-31 3.8199033e-31 3.8712787e-31 5.2766284e-31 5.3131769e-31 5.3865111e-31 5.4589979e-31
5.3995655e-07 2.9274456e-31 2.9802209e-31 3.0861035e-31 3.1907508e-31 3.3777871e-31 3.4386893e-31 3.5608801e-31 3.6816433e-31 4.1316783e-31 4.2061942e-31 4.3556941e-31 4.5034447e-31 5.8260909e-31 5.9312287e-31 6.1421653e-31 6.3506292e-31
5.4049650e-07 3.2236477e-31 3.2962520e-31 3.4419178e-31 3.5858826e-31 3.7195546e-31 3.8033400e-31 3.9714417e-31 4.1375779e-31 4.5497237e-31 4.6522384e-31 4.8579120e-31 5.0611768e-31 6.4155720e-31 6.5602177e-31 6.8504164e-31 7.1372094e-31
5.4103700e-07 3.6730195e-31 3.8781764e-31 4.2897475e-31 4.6964533e-31 4.2380767e-31 4.4748281e-31 4.9497796e-31 5.4191047e-31 5.1840198e-31 5.4736884e-31 6.0547782e-31 6.6289621e-31 7.3101384e-31 7.7188428e-31 8.5386808e-31 9.3487123e-31
5.4157804e-07 4.0330011e-31 4.2465679e-31 4.6750058e-31 5.0983734e-31 4.6534327e-31 4.8998883e-31 5.3943008e-31 5.8828480e-31 5.6920729e-31 5.9936129e-31 6.5985060e-31 7.1961961e-31 8.0265233e-31 8.4519716e-31 9.3053718e-31 1.0148532e-30
5.4211962e-07 4.4444059e-31 4.6720625e-31 5.1287764e-31 5.5800992e-31 5.1281254e-31 5.3908409e-31 5.9178857e-31 6.4386960e-31 6.2727119e-31 6.5941468e-31 7.2389686e-31 7.8761375e-31 8.8452800e-31 9.2988009e-31 1.0208548e-30 1.1107426e-30
5.4266174e-07 4.7767161e-31 4.8924468e-31 5.1246427e-31 5.3541342e-31 5.5115340e-31 5.6450870e-31 5.9130448e-31 6.1778763e-31 6.7416469e-31 6.9050533e-31 7.2328981e-31 7.5569095e-31 9.5063733e-31 9.7369331e-31 1.0199500e-30 1.0656640e-30
5.4320440e-07 5.2829697e-31 5.4126987e-31 5.6729833e-31 5.9302397e-31 6.0956690e-31 6.2453770e-31 6.5457512e-31 6.8426256e-31 7.4561600e-31 7.6393340e-31 8.0068440e-31 8.3700636e-31 1.0513923e-30 1.0772379e-30 1.1290923e-30 1.1803396e-30
5.4374760e-07 6.0364245e-31 6.3738852e-31 7.0508787e-31 7.7198736e-31 6.9650715e-31 7.3545032e-31 8.1357521e-31 8.9077498e-31 8.5196889e-31 8.9961665e-31 9.9520051e-31 1.0896485e-30 1.2013877e-30 1.2686166e-30 1.4034731e-30 1.5367155e-30
5.4429135e-07 6.5068515e-31 6.7110009e-31 7.1205791e-31 7.5253601e-31 7.5078429e-31 7.7434321e-31 8.2160896e-31 8.6832004e-31 9.1835527e-31 9.4718034e-31 1.0050095e-30 1.0621582e-30 1.2949831e-30 1.3356543e-30 1.4172466e-30 1.4978738e-30
5.4483564e-07 7.2551934e-31 7.5443537e-31 8.1244776e-31 8.6977896e-31 8.3713273e-31 8.7050214e-31 9.3744923e-31 1.0036088e-30 1.0239804e-30 1.0648091e-30 1.1467188e-30 1.2276625e-30 1.4439396e-30 1.5015484e-30 1.6171180e-30 1.7313179e-30
5.4538048e-07 7.8207820e-31 7.9451361e-31 8.1946486e-31 8.4412814e-31 9.0238971e-31 9.1674019e-31 9.4553482e-31 9.7399659e-31 1.1037967e-30 1.1213553e-30 1.1565861e-30 1.1914089e-30 1.5564709e-30 1.5812461e-30 1.6309569e-30 1.6800911e-30
5.4592586e-07 8.9870639e-31 9.4775515e-31 1.0461528e-30 1.1433867e-30 1.0369676e-30 1.0935704e-30 1.2071218e-30 1.3193270e-30 1.2684281e-30 1.3376835e-30 1.4766120e-30 1.6138877e-30 1.7886728e-30 1.8863911e-30 2.0824052e-30 2.2760706e-30
5.4647178e-07 9.8626056e-31 1.0339909e-30 1.1297459e-30 1.2243714e-30 1.1379920e-30 1.1930738e-30 1.3035766e-30 1.4127735e-30 1.3920032e-30 1.4593983e-30 1.5945993e-30 1.7281978e-30 1.9629349e-30 2.0580308e-30 2.2487936e-30 2.4372823e-30
5.4701825e-07 1.0719869e-30 1.1086669e-30 1.1822534e-30 1.2549736e-30 1.2369053e-30 1.2792345e-30 1.3641548e-30 1.4480732e-30 1.5129913e-30 1.5647832e-30 1.6686837e-30 1.7713547e-30 2.1335346e-30 2.2066138e-30 2.3532130e-30 2.4980679e-30
5.4756527e-07 1.1533710e-30 1.1645055e-30 1.1868459e-30 1.2089289e-30 1.3308059e-30 1.3436549e-30 1.3694369e-30 1.3949212e-30 1.6278429e-30 1.6435648e-30 1.6751096e-30 1.7062895e-30 2.2954644e-30 2.3176482e-30 2.3621592e-30 2.4061548e-30
5.4811284e-07 1.2863671e-30 1.3114877e-30 1.3618861e-30 1.4116950e-30 1.4842672e-30 1.5132568e-30 1.5714185e-30 1.6288988e-30 1.8155675e-30 1.8510383e-30 1.9222009e-30 1.9925281e-30 2.5602135e-30 2.6102645e-30 2.7106773e-30 2.8099081e-30
5.4866095e-07 1.4103920e-30 1.4306111e-30 1.4711762e-30 1.5112685e-30 1.6273734e-30 1.6507065e-30 1.6975207e-30 1.7437883e-30 1.9906178e-30 2.0191677e-30 2.0764468e-30 2.1330559e-30 2.8070643e-30 2.8473500e-30 2.9281748e-30 3.0080527e-30
5.4920961e-07 1.5462993e-30 1.5601836e-30 1.5880396e-30 1.6155726e-30 1.7841902e-30 1.8002126e-30 1.8323600e-30 1.8641338e-30 2.1824391e-30 2.2020439e-30 2.2413772e-30 2.2802526e-30 3.0775656e-30 3.1052284e-30 3.1607302e-30 3.2155855e-30
5.4975882e-07 1.7118388e-30 1.7331328e-30 1.7758534e-30 1.8180752e-30 1.9752017e-30 1.9997751e-30 2.0490769e-30 2.0978021e-30 2.4160954e-30 2.4461631e-30 2.5064858e-30 2.5661016e-30 3.4070848e-30 3.4495121e-30 3.5346318e-30 3.6187522e-30
5.5030858e-07 1.8795747e-30 1.8944828e-30 1.9243920e-30 1.9539539e-30 2.1687452e-30 2.1859490e-30 2.2204661e-30 2.2545816e-30 2.6528442e-30 2.6738947e-30 2.7161276e-30 2.7578683e-30 3.7409497e-30 3.7706527e-30 3.8302471e-30 3.8891466e-30
5.5085889e-07 2.0819663e-30 2.0960772e-30 2.1243863e-30 2.1523666e-30 2.4022803e-30 2.4185639e-30 2.4512345e-30 2.4835247e-30 2.9385199e-30 2.9584446e-30 2.9984179e-30 3.0379248e-30 4.1438373e-30 4.1719513e-30 4.2283568e-30 4.2841039e-30
5.5140975e-07 2.3071513e-30 2.3170013e-30 2.3367613e-30 2.3562931e-30 2.6621172e-30 2.6734834e-30 2.6962880e-30 2.7188282e-30 3.2563721e-30 3.2702798e-30 3.2981812e-30 3.3257581e-30 4.5921104e-30 4.6117334e-30 4.6511037e-30 4.6900162e-30
5.5196116e-07 2.5401840e-30 2.5464590e-30 2.5590463e-30 2.5714897e-30 2.9310065e-30 2.9382469e-30 2.9527738e-30 2.9671335e-30 3.5852915e-30 3.5941509e-30 3.6119236e-30 3.6294909e-30 5.0559715e-30 5.0684702e-30 5.0935471e-30 5.1183347e-30
5.5251312e-07 2.8108644e-30 2.8204032e-30 2.8395380e-30 2.8584520e-30 3.2433392e-30 3.2543460e-30 3.2764292e-30 3.2982564e-30 3.9673589e-30 3.9808270e-30 4.0078455e-30 4.0345498e-30 5.5948039e-30 5.6138062e-30 5.6519308e-30 5.6896125e-30
5.5306563e-07 3.1216190e-30 3.1263651e-30 3.1358839e-30 3.1452952e-30 3.6019149e-30 3.6073905e-30 3.6183764e-30 3.6292368e-30 4.4059990e-30 4.4126991e-30 4.4261386e-30 4.4394236e-30 6.2134371e-30 6.2228880e-30 6.2418497e-30 6.2605941e-30
5.5361870e-07 3.4669742e-30 3.4716861e-30 3.4811358e-30 3.4904789e-30 4.0004160e-30 4.0058520e-30 4.0167582e-30 4.0275399e-30 4.8934797e-30 4.9001314e-30 4.9134731e-30 4.9266613e-30 6.9009539e-30 6.9103359e-30 6.9291591e-30 6.9477665e-30
5.5417232e-07 3.8494412e-30 3.8525764e-30 3.8588621e-30 3.8650786e-30 4.4417402e-30 4.4453563e-30 4.4526111e-30 4.4597843e-30 5.4333455e-30 5.4377703e-30 5.4466436e-30 5.4554160e-30 7.6623524e-30 7.6685911e-30 7.6811077e-30 7.6934829e-30
5.5472649e-07 4.2861103e-30 4.2912741e-30 4.3016292e-30 4.3118676e-30 4.9456116e-30 4.9515685e-30 4.9635197e-30 4.9753343e-30 6.0497325e-30 6.0570218e-30 6.0716412e-30 6.0860923e-30 8.5316992e-30 8.5419797e-30 8.5626047e-30 8.5829933e-30
5.5528122e-07 4.7631500e-30 4.7659013e-30 4.7714154e-30 4.7768701e-30 5.4960650e-30 5.4992375e-30 5.5056019e-30 5.5118956e-30 6.7231008e-30 6.7269829e-30 6.7347658e-30 6.7424609e-30 9.4814028e-30 9.4868743e-30 9.4978508e-30 9.5087046e-30
5.5583650e-07 5.3162061e-30 5.3192227e-30 5.3252685e-30 5.3312491e-30 6.1342370e-30 6.1377154e-30 6.1446935e-30 6.1515940e-30 7.5037827e-30 7.5080391e-30 7.5165724e-30 7.5250092e-30 1.0582484e-29 1.0588483e-29 1.0600518e-29 1.0612418e-29
