# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:33:49 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 1.31121e-02 9.99999e-01 9.99999e-01 2.90348e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.51600e-01 9.99999e-01
3.003000000e-01 1.49060e-02 9.99999e-01 9.99999e-01 3.29024e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.53035e-01 9.99999e-01
3.006003000e-01 1.67835e-02 9.99999e-01 9.99999e-01 3.69298e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.54469e-01 9.99999e-01
3.009009003e-01 1.95341e-02 9.99999e-01 9.99999e-01 4.28472e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.55901e-01 9.99999e-01
3.012018012e-01 2.37679e-02 9.99999e-01 9.99999e-01 5.19708e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.57332e-01 9.99999e-01
3.015030030e-01 2.69838e-02 9.99998e-01 9.99999e-01 5.88188e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.58762e-01 9.99999e-01
3.018045060e-01 2.93097e-02 9.99999e-01 9.99999e-01 6.36903e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.60190e-01 9.99999e-01
3.021063105e-01 3.14657e-02 9.99999e-01 9.99999e-01 6.81639e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.61618e-01 9.99999e-01
3.024084168e-01 3.52520e-02 9.99999e-01 9.99999e-01 7.61309e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.63044e-01 9.99999e-01
3.027108252e-01 4.07950e-02 9.99999e-01 9.99999e-01 8.78315e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64468e-01 9.99999e-01
3.030135361e-01 4.73791e-02 9.99999e-01 9.99999e-01 1.01695e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.65892e-01 9.99999e-01
3.033165496e-01 5.24206e-02 9.99999e-01 9.99999e-01 1.12174e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.67314e-01 9.99999e-01
3.036198661e-01 5.62058e-02 9.99999e-01 9.99999e-01 1.19910e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.68734e-01 9.99999e-01
3.039234860e-01 5.83119e-02 9.99999e-01 9.99999e-01 1.24027e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.70154e-01 9.99999e-01
3.042274095e-01 6.18454e-02 9.99999e-01 9.99999e-01 1.31147e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.71572e-01 9.99999e-01
