Title:
Authors:
Table:
================================================================================
Byte-by-byte Description of file: table.dat
--------------------------------------------------------------------------------
 Bytes Format Units  Label     Explanations
--------------------------------------------------------------------------------
 1-13  E13.8  m      wavelength [0.0/0.01] Description of wavelength
15-27  E13.8  ct.s-1 flux       [0.0/103601.88] Description of flux 
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
4.2229333e-06 4.9689554e-07
4.2200000e-06 5.2756487e-07
4.2170667e-06 4.9050034e-07
4.2141333e-06 4.5310928e-07
4.2112000e-06 5.7018901e-07
4.2082667e-06 5.0268737e-07
4.2053333e-06 2.5930676e+03
4.2024000e-06 3.8084893e+04
4.1994667e-06 8.0412090e+04
4.1965333e-06 8.6409648e+04
4.1936000e-06 8.5348087e+04
4.1906667e-06 8.7817971e+04
4.1877333e-06 9.0067869e+04
4.1848000e-06 9.2231825e+04
4.1818667e-06 9.4446607e+04
4.1789333e-06 9.4276433e+04
4.1760000e-06 9.4880824e+04
4.1730667e-06 9.4147759e+04
4.1701333e-06 9.6025260e+04
4.1672000e-06 9.8180605e+04
4.1642667e-06 9.6886622e+04
4.1613333e-06 9.7477450e+04
4.1584000e-06 9.9064829e+04
4.1554667e-06 9.9357683e+04
4.1525333e-06 9.8268534e+04
4.1496000e-06 9.7903185e+04
4.1466667e-06 9.9338040e+04
4.1437333e-06 9.6541143e+04
4.1408000e-06 9.7200655e+04
4.1378667e-06 9.8181354e+04
4.1349333e-06 9.8288427e+04
4.1320000e-06 9.5452383e+04
4.1290667e-06 9.3476050e+04
4.1261333e-06 9.6486771e+04
4.1232000e-06 9.7078973e+04
4.1202667e-06 9.4291046e+04
4.1173333e-06 9.5825859e+04
4.1144000e-06 9.8679197e+04
4.1114667e-06 9.6805036e+04
4.1085333e-06 9.5920138e+04
4.1056000e-06 9.7358379e+04
4.1026667e-06 9.4591760e+04
4.0997333e-06 9.3349283e+04
4.0968000e-06 9.6189121e+04
4.0938667e-06 9.4441515e+04
4.0909333e-06 9.6666974e+04
4.0880000e-06 9.8557398e+04
4.0850667e-06 9.5236890e+04
4.0821333e-06 8.9205577e+04
4.0792000e-06 8.9421797e+04
4.0762667e-06 9.0965393e+04
4.0733333e-06 8.8100658e+04
4.0704000e-06 8.7140527e+04
4.0674667e-06 8.8503399e+04
4.0645333e-06 8.8502955e+04
4.0616000e-06 8.7700758e+04
4.0586667e-06 8.7871334e+04
4.0557333e-06 8.5723382e+04
4.0528000e-06 8.6877123e+04
4.0498667e-06 9.0080729e+04
4.0469333e-06 9.4651430e+04
4.0440000e-06 1.0105388e+05
4.0420000e-06 9.2717770e+04
4.0400000e-06 8.2915977e+04
4.0380000e-06 8.4332185e+04
4.0360000e-06 8.5088979e+04
4.0340000e-06 8.2262580e+04
4.0320000e-06 8.1831611e+04
