# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:30:04 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 2.88449e-02 9.99999e-01 9.99999e-01 5.52330e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.22240e-01 9.99999e-01
3.003000000e-01 3.20359e-02 9.99999e-01 9.99999e-01 6.11844e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.23596e-01 9.99999e-01
3.006003000e-01 3.53017e-02 9.99999e-01 9.99999e-01 6.72477e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.24949e-01 9.99999e-01
3.009009003e-01 3.99696e-02 9.99999e-01 9.99999e-01 7.59444e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.26301e-01 9.99999e-01
3.012018012e-01 4.69296e-02 9.99999e-01 9.99999e-01 8.89406e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.27651e-01 9.99999e-01
3.015030030e-01 5.20649e-02 9.99998e-01 9.99999e-01 9.84217e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.28998e-01 9.99999e-01
3.018045060e-01 5.57092e-02 9.99999e-01 9.99999e-01 1.05043e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.30344e-01 9.99999e-01
3.021063105e-01 5.90406e-02 9.99999e-01 9.99999e-01 1.11044e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.31688e-01 9.99999e-01
3.024084168e-01 6.47930e-02 9.99999e-01 9.99999e-01 1.21556e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.33030e-01 9.99999e-01
3.027108252e-01 7.30175e-02 9.99999e-01 9.99999e-01 1.36642e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.34370e-01 9.99999e-01
3.030135361e-01 8.25274e-02 9.99999e-01 9.99999e-01 1.54053e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.35707e-01 9.99999e-01
3.033165496e-01 8.96465e-02 9.99999e-01 9.99999e-01 1.66926e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.37043e-01 9.99999e-01
3.036198661e-01 9.49093e-02 9.99999e-01 9.99999e-01 1.76288e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.38377e-01 9.99999e-01
3.039234860e-01 9.78095e-02 9.99999e-01 9.99999e-01 1.81226e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.39709e-01 9.99999e-01
3.042274095e-01 1.02633e-01 9.99999e-01 9.99999e-01 1.89696e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.41038e-01 9.99999e-01
3.045316369e-01 1.11921e-01 9.99999e-01 9.99999e-01 2.06357e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.42366e-01 9.99999e-01
3.048361685e-01 1.23809e-01 9.99999e-01 9.99999e-01 2.27719e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.43692e-01 9.99999e-01
3.051410047e-01 1.36961e-01 9.99999e-01 9.99999e-01 2.51298e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.45015e-01 9.99999e-01
3.054461457e-01 1.47401e-01 9.99999e-01 9.99999e-01 2.69799e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.46337e-01 9.99999e-01
3.057515919e-01 1.50715e-01 9.99999e-01 9.99999e-01 2.75200e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.47656e-01 9.99999e-01
3.060573435e-01 1.55749e-01 9.99999e-01 9.99999e-01 2.83710e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.48973e-01 9.99999e-01
3.063634008e-01 1.58228e-01 9.99999e-01 9.99999e-01 2.87536e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.50289e-01 9.99999e-01
3.066697642e-01 1.69944e-01 9.99999e-01 9.99999e-01 3.08091e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.51602e-01 9.99999e-01
3.069764340e-01 1.82359e-01 9.99999e-01 9.99999e-01 3.29815e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.52913e-01 9.99999e-01
3.072834104e-01 1.99820e-01 9.99999e-01 9.99999e-01 3.60541e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.54221e-01 9.99999e-01
3.075906938e-01 2.12454e-01 9.99999e-01 9.99999e-01 3.82436e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.55528e-01 9.99999e-01
3.078982845e-01 2.16326e-01 9.99999e-01 9.99999e-01 3.88493e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.56833e-01 9.99999e-01
3.082061828e-01 2.17514e-01 9.99999e-01 9.99999e-01 3.89715e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.58135e-01 9.99999e-01
3.085143890e-01 2.29280e-01 9.99999e-01 9.99999e-01 4.09841e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.59435e-01 9.99999e-01
3.088229034e-01 2.31755e-01 9.99999e-01 9.99999e-01 4.13307e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.60733e-01 9.99999e-01
3.091317263e-01 2.40341e-01 9.99999e-01 9.99999e-01 4.27630e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.62029e-01 9.99999e-01
3.094408580e-01 2.57994e-01 9.99999e-01 9.99999e-01 4.57986e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.63322e-01 9.99999e-01
3.097502988e-01 2.79519e-01 9.99999e-01 9.99999e-01 4.95061e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.64614e-01 9.99999e-01
3.100600491e-01 2.84306e-01 9.99999e-01 9.99999e-01 5.02394e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.65903e-01 9.99999e-01
3.103701092e-01 2.84516e-01 9.99998e-01 9.99999e-01 5.01623e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.67190e-01 9.99999e-01
3.106804793e-01 2.95505e-01 9.99998e-01 9.99999e-01 5.19820e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.68475e-01 9.99999e-01
3.109911598e-01 3.03195e-01 9.99999e-01 9.99999e-01 5.32147e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.69757e-01 9.99999e-01
3.113021509e-01 3.05776e-01 9.99999e-01 9.99999e-01 5.35475e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.71038e-01 9.99999e-01
3.116134531e-01 3.10764e-01 9.99999e-01 9.99999e-01 5.42994e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.72316e-01 9.99999e-01
3.119250665e-01 3.30491e-01 9.99998e-01 9.99999e-01 5.76179e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.73592e-01 9.99999e-01
3.122369916e-01 3.43790e-01 9.99998e-01 9.99999e-01 5.98036e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.74865e-01 9.99999e-01
3.125492286e-01 3.54809e-01 9.99997e-01 9.99999e-01 6.15842e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.76136e-01 9.99999e-01
3.128617778e-01 3.64311e-01 9.99998e-01 9.99999e-01 6.30945e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.77405e-01 9.99999e-01
3.131746396e-01 3.68086e-01 9.99997e-01 9.99999e-01 6.36088e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.78672e-01 9.99999e-01
3.134878143e-01 3.59158e-01 9.99997e-01 9.99999e-01 6.19306e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.79936e-01 9.99999e-01
3.138013021e-01 3.65804e-01 9.99998e-01 9.99999e-01 6.29396e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.81198e-01 9.99999e-01
3.141151034e-01 3.84874e-01 9.99997e-01 9.99999e-01 6.60776e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.82458e-01 9.99999e-01
3.144292185e-01 4.06387e-01 9.99997e-01 9.99999e-01 6.96208e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.83716e-01 9.99999e-01
3.147436477e-01 4.18513e-01 9.99998e-01 9.99999e-01 7.15443e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.84971e-01 9.99999e-01
3.150583913e-01 4.20427e-01 9.99998e-01 9.99999e-01 7.17178e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.86224e-01 9.99999e-01
3.153734497e-01 4.16153e-01 9.99999e-01 9.99999e-01 7.08377e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.87474e-01 9.99999e-01
3.156888232e-01 4.05816e-01 9.99999e-01 9.99999e-01 6.89316e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.88722e-01 9.99999e-01
3.160045120e-01 4.29567e-01 9.99999e-01 9.99999e-01 7.28119e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.89968e-01 9.99999e-01
3.163205165e-01 4.44559e-01 9.99999e-01 9.99999e-01 7.51945e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.91212e-01 9.99999e-01
3.166368370e-01 4.58584e-01 9.99999e-01 9.99999e-01 7.74043e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.92453e-01 9.99999e-01
