Title:
Authors:
Table:
================================================================================
Byte-by-byte Description of file: table.dat
--------------------------------------------------------------------------------
 Bytes Format Units  Label     Explanations
--------------------------------------------------------------------------------
  1- 13  E13.8  ---    wavelength  [0.0/0.01] Description of wavelength 
 15- 27  E13.8  ---    za0_pwv0.5  [0.0/0.01] Description of za0_pwv0.5 
 29- 41  E13.8  ---    za0_pwv1.0  [0.0/0.01] Description of za0_pwv1.0 
 43- 55  E13.8  ---    za0_pwv2.0  [0.0/0.01] Description of za0_pwv2.0 
 57- 69  E13.8  ---    za0_pwv3.0  [0.0/0.01] Description of za0_pwv3.0 
 71- 83  E13.8  ---    za30_pwv0.5 [0.0/0.01] Description of za30_pwv0.5
 85- 97  E13.8  ---    za30_pwv1.0 [0.0/0.01] Description of za30_pwv1.0
 99-111  E13.8  ---    za30_pwv2.0 [0.0/0.01] Description of za30_pwv2.0
113-125  E13.8  ---    za30_pwv3.0 [0.0/0.01] Description of za30_pwv3.0
127-139  E13.8  ---    za45_pwv0.5 [0.0/0.01] Description of za45_pwv0.5
141-153  E13.8  ---    za45_pwv1.0 [0.0/0.01] Description of za45_pwv1.0
155-167  E13.8  ---    za45_pwv2.0 [0.0/0.01] Description of za45_pwv2.0
169-181  E13.8  ---    za45_pwv3.0 [0.0/0.01] Description of za45_pwv3.0
183-195  E13.8  ---    za60_pwv0.5 [0.0/0.01] Description of za60_pwv0.5
197-209  E13.8  ---    za60_pwv1.0 [0.0/0.01] Description of za60_pwv1.0
211-223  E13.8  ---    za60_pwv2.0 [0.0/0.01] Description of za60_pwv2.0
225-237  E13.8  ---    za60_pwv3.0 [0.0/0.01] Description of za60_pwv3.0
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
3.0301354e-07 3.2352539e-73 3.2354099e-73 3.2357191e-73 3.2360283e-73 3.7178765e-73 3.7180518e-73 3.7184037e-73 3.7187542e-73 4.5171474e-73 4.5173570e-73 4.5177732e-73 4.5181861e-73 6.2748258e-73 6.2751002e-73 6.2756487e-73 6.2761940e-73
3.0331655e-07 3.6437603e-73 3.6439350e-73 3.6442811e-73 3.6446274e-73 4.1875623e-73 4.1877585e-73 4.1881526e-73 4.1885451e-73 5.0882931e-73 5.0885279e-73 5.0889940e-73 5.0894565e-73 7.0697207e-73 7.0700281e-73 7.0706424e-73 7.0712534e-73
3.0361987e-07 4.1703736e-73 4.1705737e-73 4.1709700e-73 4.1713665e-73 4.7929653e-73 4.7931901e-73 4.7936413e-73 4.7940909e-73 5.8243153e-73 5.8245842e-73 5.8251181e-73 5.8256479e-73 8.0935933e-73 8.0939455e-73 8.0946496e-73 8.0953498e-73
3.0392349e-07 4.8275480e-73 4.8277794e-73 4.8282377e-73 4.8286963e-73 5.5484138e-73 5.5486738e-73 5.5491957e-73 5.5497156e-73 6.7426559e-73 6.7429670e-73 6.7435845e-73 6.7441973e-73 9.3707767e-73 9.3711842e-73 9.3719988e-73 9.3728088e-73
3.0422741e-07 5.5718165e-73 5.5720824e-73 5.5726093e-73 5.5731364e-73 6.4040264e-73 6.4043253e-73 6.4049253e-73 6.4055229e-73 7.7828514e-73 7.7832091e-73 7.7839190e-73 7.7846234e-73 1.0817719e-72 1.0818188e-72 1.0819125e-72 1.0820056e-72
3.0453164e-07 6.3074439e-73 6.3077448e-73 6.3083409e-73 6.3089374e-73 7.2498716e-73 7.2502098e-73 7.2508888e-73 7.2515652e-73 8.8115093e-73 8.8119141e-73 8.8127177e-73 8.8135150e-73 1.2249659e-72 1.2250189e-72 1.2251250e-72 1.2252305e-72
3.0483617e-07 7.0258005e-73 7.0261360e-73 7.0268007e-73 7.0274657e-73 8.0760409e-73 8.0764181e-73 8.0771752e-73 8.0779295e-73 9.8166075e-73 9.8170591e-73 9.8179554e-73 9.8188448e-73 1.3649944e-72 1.3650536e-72 1.3651720e-72 1.3652897e-72
3.0514100e-07 7.8211901e-73 7.8215633e-73 7.8223025e-73 7.8230421e-73 8.9908288e-73 8.9912483e-73 8.9920905e-73 8.9929294e-73 1.0929566e-72 1.0930068e-72 1.0931065e-72 1.0932055e-72 1.5200650e-72 1.5201309e-72 1.5202627e-72 1.5203938e-72
3.0544615e-07 8.7477481e-73 8.7481656e-73 8.7489925e-73 8.7498199e-73 1.0056448e-72 1.0056917e-72 1.0057859e-72 1.0058798e-72 1.2225975e-72 1.2226537e-72 1.2227653e-72 1.2228760e-72 1.7006796e-72 1.7007534e-72 1.7009010e-72 1.7010477e-72
3.0575159e-07 1.0131510e-72 1.0131993e-72 1.0132950e-72 1.0133908e-72 1.1647515e-72 1.1648059e-72 1.1649149e-72 1.1650236e-72 1.4160878e-72 1.4161529e-72 1.4162821e-72 1.4164103e-72 1.9700138e-72 1.9700993e-72 1.9702702e-72 1.9704401e-72
3.0605734e-07 1.1656825e-72 1.1657380e-72 1.1658481e-72 1.1659582e-72 1.3401452e-72 1.3402077e-72 1.3403331e-72 1.3404581e-72 1.6294069e-72 1.6294817e-72 1.6296303e-72 1.6297778e-72 2.2670183e-72 2.2671166e-72 2.2673132e-72 2.2675086e-72
3.0636340e-07 1.3556350e-72 1.3556996e-72 1.3558276e-72 1.3559556e-72 1.5585590e-72 1.5586316e-72 1.5587775e-72 1.5589228e-72 1.8950285e-72 1.8951156e-72 1.8952884e-72 1.8954598e-72 2.6367827e-72 2.6368971e-72 2.6371258e-72 2.6373532e-72
3.0666976e-07 1.5271554e-72 1.5272285e-72 1.5273735e-72 1.5275185e-72 1.7558269e-72 1.7559093e-72 1.7560745e-72 1.7562391e-72 2.1350310e-72 2.1351297e-72 2.1353255e-72 2.1355198e-72 2.9711842e-72 2.9713140e-72 2.9715733e-72 2.9718311e-72
3.0697643e-07 1.7145056e-72 1.7145879e-72 1.7147508e-72 1.7149138e-72 1.9713153e-72 1.9714078e-72 1.9715936e-72 1.9717786e-72 2.3972295e-72 2.3973404e-72 2.3975606e-72 2.3977790e-72 3.3365992e-72 3.3367451e-72 3.3370369e-72 3.3373269e-72
3.0728341e-07 1.8823086e-72 1.8823987e-72 1.8825771e-72 1.8827556e-72 2.1643669e-72 2.1644682e-72 2.1646717e-72 2.1648743e-72 2.6322213e-72 2.6323428e-72 2.6325840e-72 2.6328233e-72 3.6643875e-72 3.6645474e-72 3.6648671e-72 3.6651850e-72
3.0759069e-07 2.1009225e-72 2.1010232e-72 2.1012226e-72 2.1014222e-72 2.4158377e-72 2.4159510e-72 2.4161784e-72 2.4164049e-72 2.9382493e-72 2.9383851e-72 2.9386548e-72 2.9389224e-72 4.0910332e-72 4.0912121e-72 4.0915697e-72 4.0919253e-72
3.0789828e-07 2.4174490e-72 2.4175651e-72 2.4177951e-72 2.4180252e-72 2.7798745e-72 2.7800051e-72 2.7802674e-72 2.7805286e-72 3.3811386e-72 3.3812953e-72 3.3816063e-72 3.3819150e-72 4.7080935e-72 4.7083000e-72 4.7087126e-72 4.7091229e-72
3.0820618e-07 2.8080305e-72 2.8081652e-72 2.8084320e-72 2.8086990e-72 3.2290731e-72 3.2292247e-72 3.2295290e-72 3.2298322e-72 3.9276192e-72 3.9278010e-72 3.9281620e-72 3.9285202e-72 5.4694304e-72 5.4696700e-72 5.4701489e-72 5.4706252e-72
3.0851439e-07 3.1677006e-72 3.1678530e-72 3.1681549e-72 3.1684570e-72 3.6427930e-72 3.6429646e-72 3.6433090e-72 3.6436520e-72 4.4310816e-72 4.4312874e-72 4.4316960e-72 4.4321014e-72 6.1712805e-72 6.1715518e-72 6.1720942e-72 6.1726335e-72
3.0882290e-07 3.6991224e-72 3.6993008e-72 3.6996541e-72 3.7000076e-72 4.2539849e-72 4.2541857e-72 4.2545888e-72 4.2549903e-72 5.1746699e-72 5.1749108e-72 5.1753891e-72 5.1758637e-72 7.2073188e-72 7.2076366e-72 7.2082717e-72 7.2089033e-72
3.0913173e-07 4.2044884e-72 4.2046902e-72 4.2050902e-72 4.2054903e-72 4.8352949e-72 4.8355221e-72 4.8359783e-72 4.8364327e-72 5.8820746e-72 5.8823473e-72 5.8828887e-72 5.8834258e-72 8.1934730e-72 8.1938327e-72 8.1945516e-72 8.1952666e-72
3.0944086e-07 4.5863786e-72 4.5865996e-72 4.5870375e-72 4.5874755e-72 5.2747220e-72 5.2749708e-72 5.2754704e-72 5.2759680e-72 6.4171186e-72 6.4174173e-72 6.4180103e-72 6.4185987e-72 8.9402692e-72 8.9406635e-72 8.9414515e-72 8.9422351e-72
3.0975030e-07 4.9541888e-72 4.9544276e-72 4.9549008e-72 4.9553741e-72 5.6980036e-72 5.6982726e-72 5.6988125e-72 5.6993502e-72 6.9326162e-72 6.9329391e-72 6.9335800e-72 6.9342160e-72 9.6601284e-72 9.6605547e-72 9.6614070e-72 9.6622544e-72
3.1006005e-07 5.6799512e-72 5.6802256e-72 5.6807694e-72 5.6813132e-72 6.5328651e-72 6.5331742e-72 6.5337945e-72 6.5344125e-72 7.9486425e-72 7.9490136e-72 7.9497503e-72 7.9504813e-72 1.1076736e-71 1.1077226e-71 1.1078206e-71 1.1079180e-71
3.1037011e-07 6.6369310e-72 6.6372761e-72 6.6379605e-72 6.6386446e-72 7.6336507e-72 7.6340400e-72 7.6348214e-72 7.6355993e-72 9.2881974e-72 9.2886653e-72 9.2895949e-72 9.2905170e-72 1.2944117e-71 1.2944738e-71 1.2945979e-71 1.2947212e-71
3.1068048e-07 7.4115584e-72 7.4119502e-72 7.4127275e-72 7.4135041e-72 8.5248857e-72 8.5253279e-72 8.5262154e-72 8.5270989e-72 1.0373158e-71 1.0373690e-71 1.0374746e-71 1.0375794e-71 1.4457847e-71 1.4458553e-71 1.4459964e-71 1.4461367e-71
3.1099116e-07 8.4788843e-72 8.4793151e-72 8.4801691e-72 8.4810228e-72 9.7527476e-72 9.7532333e-72 9.7542083e-72 9.7551790e-72 1.1867651e-71 1.1868235e-71 1.1869394e-71 1.1870545e-71 1.6542129e-71 1.6542902e-71 1.6544450e-71 1.6545988e-71
3.1130215e-07 9.8615824e-72 9.8620735e-72 9.8630467e-72 9.8640199e-72 1.1343349e-71 1.1343903e-71 1.1345014e-71 1.1346120e-71 1.3803518e-71 1.3804183e-71 1.3805504e-71 1.3806814e-71 1.9241562e-71 1.9242443e-71 1.9244204e-71 1.9245955e-71
3.1161345e-07 1.1345718e-71 1.1346308e-71 1.1347478e-71 1.1348648e-71 1.3050716e-71 1.3051382e-71 1.3052719e-71 1.3054049e-71 1.5881651e-71 1.5882451e-71 1.5884042e-71 1.5885620e-71 2.2139850e-71 2.2140914e-71 2.2143039e-71 2.2145152e-71
3.1192507e-07 1.2265431e-71 1.2266086e-71 1.2267387e-71 1.2268686e-71 1.4109178e-71 1.4109918e-71 1.4111404e-71 1.4112882e-71 1.7170792e-71 1.7171682e-71 1.7173452e-71 1.7175206e-71 2.3940312e-71 2.3941496e-71 2.3943864e-71 2.3946217e-71
3.1223699e-07 1.3524654e-71 1.3525380e-71 1.3526821e-71 1.3528260e-71 1.5558176e-71 1.5558996e-71 1.5560642e-71 1.5562280e-71 1.8935196e-71 1.8936183e-71 1.8938144e-71 1.8940089e-71 2.6403356e-71 2.6404669e-71 2.6407295e-71 2.6409904e-71
3.1254923e-07 1.5020376e-71 1.5021438e-71 1.5023548e-71 1.5025651e-71 1.7279268e-71 1.7280471e-71 1.7282887e-71 1.7285286e-71 2.1030827e-71 2.1032280e-71 2.1035172e-71 2.1038039e-71 2.9328490e-71 2.9330446e-71 2.9334359e-71 2.9338243e-71
3.1286178e-07 1.6891749e-71 1.6892824e-71 1.6894961e-71 1.6897093e-71 1.9432520e-71 1.9433738e-71 1.9436182e-71 1.9438612e-71 2.3652481e-71 2.3653949e-71 2.3656872e-71 2.3659769e-71 3.2987293e-71 3.2989263e-71 3.2993205e-71 3.2997118e-71
3.1317464e-07 1.9343088e-71 1.9344576e-71 1.9347540e-71 1.9350491e-71 2.2252966e-71 2.2254656e-71 2.2258050e-71 2.2261420e-71 2.7086202e-71 2.7088245e-71 2.7092315e-71 2.7096347e-71 3.7778637e-71 3.7781396e-71 3.7786919e-71 3.7792397e-71
3.1348781e-07 2.3505893e-71 2.3507490e-71 2.3510667e-71 2.3513833e-71 2.7042026e-71 2.7043837e-71 2.7047472e-71 2.7051085e-71 3.2915484e-71 3.2917669e-71 3.2922021e-71 3.2926334e-71 4.5909299e-71 4.5912239e-71 4.5918122e-71 4.5923961e-71
3.1380130e-07 2.6906570e-71 2.6908316e-71 2.6911786e-71 2.6915246e-71 3.0954836e-71 3.0956814e-71 3.0960784e-71 3.0964730e-71 3.7679254e-71 3.7681640e-71 3.7686389e-71 3.7691096e-71 5.2557058e-71 5.2560262e-71 5.2566674e-71 5.2573038e-71
3.1411510e-07 2.9026386e-71 2.9028516e-71 2.9032756e-71 2.9036980e-71 3.3394713e-71 3.3397132e-71 3.3401987e-71 3.3406809e-71 4.0651408e-71 4.0654329e-71 4.0660149e-71 4.0665916e-71 5.6709699e-71 5.6713641e-71 5.6721532e-71 5.6729360e-71
3.1442922e-07 3.0607512e-71 3.0609713e-71 3.0614090e-71 3.0618452e-71 3.5215111e-71 3.5217608e-71 3.5222620e-71 3.5227599e-71 4.2870027e-71 4.2873043e-71 4.2879050e-71 4.2885003e-71 5.9812851e-71 5.9816919e-71 5.9825062e-71 5.9833141e-71
3.1474365e-07 3.3422931e-71 3.3425144e-71 3.3429543e-71 3.3433928e-71 3.8455385e-71 3.8457894e-71 3.8462928e-71 3.8467932e-71 4.6816731e-71 4.6819758e-71 4.6825785e-71 4.6831759e-71 6.5325727e-71 6.5329800e-71 6.5337951e-71 6.5346041e-71
3.1505839e-07 3.8408187e-71 3.8410398e-71 3.8414787e-71 3.8419169e-71 4.4191865e-71 4.4194366e-71 4.4199386e-71 4.4204379e-71 5.3801711e-71 5.3804725e-71 5.3810720e-71 5.3816664e-71 7.5076025e-71 7.5080058e-71 7.5088126e-71 7.5096140e-71
3.1537345e-07 4.5782499e-71 4.5785061e-71 4.5790146e-71 4.5795224e-71 5.2676993e-71 5.2679890e-71 5.2685705e-71 5.2691489e-71 6.4132732e-71 6.4136223e-71 6.4143163e-71 6.4150046e-71 8.9494507e-71 8.9499173e-71 8.9508504e-71 8.9517775e-71
3.1568882e-07 5.6543084e-71 5.6546184e-71 5.6552336e-71 5.6558480e-71 6.5057936e-71 6.5061440e-71 6.5068474e-71 6.5075472e-71 7.9206000e-71 7.9210222e-71 7.9218614e-71 7.9226937e-71 1.1052822e-70 1.1053385e-70 1.1054513e-70 1.1055633e-70
3.1600451e-07 5.8942353e-71 5.8945433e-71 5.8951541e-71 5.8957645e-71 6.7820987e-71 6.7824466e-71 6.7831449e-71 6.7838399e-71 8.2574893e-71 8.2579083e-71 8.2587407e-71 8.2595664e-71 1.1524454e-70 1.1525012e-70 1.1526129e-70 1.1527238e-70
3.1632052e-07 6.3446765e-71 6.3449990e-71 6.3456383e-71 6.3462775e-71 7.3005897e-71 7.3009538e-71 7.3016846e-71 7.3024122e-71 8.8891733e-71 8.8896117e-71 8.8904825e-71 8.8913463e-71 1.2407281e-70 1.2407865e-70 1.2409032e-70 1.2410192e-70
3.1663684e-07 6.8441994e-71 6.8445462e-71 6.8452338e-71 6.8459212e-71 7.8755779e-71 7.8759695e-71 7.8767555e-71 7.8775380e-71 9.5896899e-71 9.5901615e-71 9.5910980e-71 9.5920272e-71 1.3386313e-70 1.3386941e-70 1.3388197e-70 1.3389445e-70
3.1695347e-07 7.8655400e-71 7.8659269e-71 7.8666935e-71 7.8674601e-71 9.0509494e-71 9.0513859e-71 9.0522620e-71 9.0531344e-71 1.1021125e-70 1.1021651e-70 1.1022694e-70 1.1023729e-70 1.5385229e-70 1.5385927e-70 1.5387324e-70 1.5388713e-70
3.1727043e-07 9.4220457e-71 9.4225112e-71 9.4234337e-71 9.4243562e-71 1.0842094e-70 1.0842620e-70 1.0843674e-70 1.0844724e-70 1.3202284e-70 1.3202916e-70 1.3204172e-70 1.3205418e-70 1.8430476e-70 1.8431317e-70 1.8433000e-70 1.8434672e-70
3.1758770e-07 1.1256977e-70 1.1257528e-70 1.1258619e-70 1.1259710e-70 1.2953658e-70 1.2954279e-70 1.2955526e-70 1.2956767e-70 1.5773673e-70 1.5774421e-70 1.5775906e-70 1.5777379e-70 2.2020677e-70 2.2021672e-70 2.2023660e-70 2.2025636e-70
3.1790529e-07 1.2687818e-70 1.2688442e-70 1.2689679e-70 1.2690916e-70 1.4600407e-70 1.4601111e-70 1.4602525e-70 1.4603932e-70 1.7779419e-70 1.7780267e-70 1.7781951e-70 1.7783622e-70 2.4822322e-70 2.4823450e-70 2.4825706e-70 2.4827948e-70
3.1822319e-07 1.3385927e-70 1.3386591e-70 1.3387906e-70 1.3389220e-70 1.5404174e-70 1.5404923e-70 1.5406426e-70 1.5407923e-70 1.8759047e-70 1.8759949e-70 1.8761740e-70 1.8763516e-70 2.6192620e-70 2.6193820e-70 2.6196221e-70 2.6198607e-70
3.1854141e-07 1.3497264e-70 1.3497936e-70 1.3499266e-70 1.3500597e-70 1.5532812e-70 1.5533570e-70 1.5535091e-70 1.5536606e-70 1.8916733e-70 1.8917646e-70 1.8919459e-70 1.8921257e-70 2.6415947e-70 2.6417163e-70 2.6419595e-70 2.6422012e-70
3.1885996e-07 1.4547319e-70 1.4548040e-70 1.4549469e-70 1.4550897e-70 1.6741583e-70 1.6742397e-70 1.6744030e-70 1.6745657e-70 2.0389559e-70 2.0390539e-70 2.0392487e-70 2.0394418e-70 2.8474860e-70 2.8476166e-70 2.8478777e-70 2.8481374e-70
3.1917882e-07 1.5891580e-70 1.5892367e-70 1.5893926e-70 1.5895486e-70 1.8288942e-70 1.8289830e-70 1.8291613e-70 1.8293389e-70 2.2274761e-70 2.2275831e-70 2.2277956e-70 2.2280064e-70 3.1109701e-70 3.1111127e-70 3.1113978e-70 3.1116812e-70
3.1949799e-07 2.2048205e-70 2.2049513e-70 2.2052113e-70 2.2054706e-70 2.5373985e-70 2.5375468e-70 2.5378443e-70 2.5381402e-70 3.0903198e-70 3.0904987e-70 3.0908547e-70 3.0912075e-70 4.3158444e-70 4.3160848e-70 4.3165656e-70 4.3170431e-70
3.1981749e-07 2.5345395e-70 2.5346779e-70 2.5349525e-70 2.5352267e-70 2.9168894e-70 2.9170459e-70 2.9173600e-70 2.9176726e-70 3.5525790e-70 3.5527678e-70 3.5531430e-70 3.5535151e-70 4.9616505e-70 4.9619032e-70 4.9624087e-70 4.9629108e-70
3.2013731e-07 3.1411907e-70 3.1413876e-70 3.1417787e-70 3.1421689e-70 3.6150608e-70 3.6152840e-70 3.6157319e-70 3.6161771e-70 4.4029145e-70 4.4031840e-70 4.4037204e-70 4.4042521e-70 6.1492927e-70 6.1496556e-70 6.1503817e-70 6.1511026e-70
3.2045745e-07 3.0548570e-70 3.0550490e-70 3.0554307e-70 3.0558113e-70 3.5158283e-70 3.5160461e-70 3.5164832e-70 3.5169176e-70 4.2823065e-70 4.2825695e-70 4.2830930e-70 4.2836120e-70 5.9816114e-70 5.9819657e-70 5.9826747e-70 5.9833786e-70
3.2077790e-07 3.0758104e-70 3.0760066e-70 3.0763965e-70 3.0767853e-70 3.5400434e-70 3.5402659e-70 3.5407125e-70 3.5411564e-70 4.3120012e-70 4.3122700e-70 4.3128051e-70 4.3133355e-70 6.0237042e-70 6.0240666e-70 6.0247918e-70 6.0255117e-70
3.2109868e-07 2.9957423e-70 2.9959623e-70 2.9964000e-70 2.9968360e-70 3.4479914e-70 3.4482414e-70 3.4487431e-70 3.4492414e-70 4.2000785e-70 4.2003809e-70 4.2009834e-70 4.2015804e-70 5.8679726e-70 5.8683824e-70 5.8692026e-70 5.8700163e-70
3.2141978e-07 3.3948339e-70 3.3953660e-70 3.3964293e-70 3.3974841e-70 3.9073738e-70 3.9079826e-70 3.9092042e-70 3.9104142e-70 4.7597490e-70 4.7604882e-70 4.7619666e-70 4.7634294e-70 6.6501632e-70 6.6511817e-70 6.6532230e-70 6.6552439e-70
3.2174120e-07 3.8967284e-70 3.8970447e-70 3.8976745e-70 3.8983014e-70 4.4850932e-70 4.4854531e-70 4.4861753e-70 4.4868923e-70 5.4635980e-70 5.4640337e-70 5.4649024e-70 5.4657629e-70 7.6338780e-70 7.6344703e-70 7.6356562e-70 7.6368322e-70
3.2206294e-07 6.0048126e-70 6.0052670e-70 6.0061714e-70 6.0070720e-70 6.9113303e-70 6.9118469e-70 6.9128836e-70 6.9139132e-70 8.4188760e-70 8.4195011e-70 8.4207469e-70 8.4219811e-70 1.1762217e-69 1.1763065e-69 1.1764763e-69 1.1766446e-69
3.2238500e-07 6.7322011e-70 6.7327364e-70 6.7338020e-70 6.7348628e-70 7.7486465e-70 7.7492554e-70 7.7504773e-70 7.7516904e-70 9.4390698e-70 9.4398068e-70 9.4412761e-70 9.4427317e-70 1.3188283e-69 1.3189285e-69 1.3191290e-69 1.3193278e-69
3.2270739e-07 8.1982516e-70 8.1988721e-70 8.2001072e-70 8.2013371e-70 9.4360922e-70 9.4367977e-70 9.4382136e-70 9.4396197e-70 1.1494742e-69 1.1495596e-69 1.1497297e-69 1.1498983e-69 1.6060790e-69 1.6061949e-69 1.6064268e-69 1.6066569e-69
3.2303010e-07 8.2473064e-70 8.2478522e-70 8.2489372e-70 8.2500189e-70 9.4928027e-70 9.4934222e-70 9.4946654e-70 9.4959009e-70 1.1564325e-69 1.1565073e-69 1.1566565e-69 1.1568043e-69 1.6159540e-69 1.6160552e-69 1.6162577e-69 1.6164587e-69
3.2335313e-07 7.3760661e-70 7.3765767e-70 7.3775922e-70 7.3786042e-70 8.4902894e-70 8.4908694e-70 8.4920333e-70 8.4931896e-70 1.0343645e-69 1.0344347e-69 1.0345744e-69 1.0347129e-69 1.4455650e-69 1.4456600e-69 1.4458501e-69 1.4460387e-69
3.2367648e-07 6.9219925e-70 6.9225007e-70 6.9235117e-70 6.9245188e-70 7.9678415e-70 7.9684191e-70 7.9695782e-70 7.9707296e-70 9.7075895e-70 9.7082886e-70 9.7096815e-70 9.7110616e-70 1.3568081e-69 1.3569030e-69 1.3570928e-69 1.3572812e-69
3.2400016e-07 7.3270951e-70 7.3275366e-70 7.3284135e-70 7.3292884e-70 8.4342847e-70 8.4347853e-70 8.4357897e-70 8.4367885e-70 1.0276149e-69 1.0276754e-69 1.0277957e-69 1.0279150e-69 1.4363579e-69 1.4364394e-69 1.4366025e-69 1.4367645e-69
3.2432416e-07 9.6195073e-70 9.6200659e-70 9.6211747e-70 9.6222816e-70 1.1073082e-69 1.1073715e-69 1.1074985e-69 1.1076248e-69 1.3491169e-69 1.3491933e-69 1.3493454e-69 1.3494961e-69 1.8857319e-69 1.8858348e-69 1.8860406e-69 1.8862451e-69
3.2464848e-07 1.1899352e-69 1.1900014e-69 1.1901325e-69 1.1902635e-69 1.3697485e-69 1.3698233e-69 1.3699735e-69 1.3701230e-69 1.6688793e-69 1.6689697e-69 1.6691494e-69 1.6693277e-69 2.3327192e-69 2.3328407e-69 2.3330836e-69 2.3333249e-69
