# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:37:59 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 2.25364e-03 9.99999e-01 9.99999e-01 6.92058e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.25642e-01 9.99999e-01
3.003000000e-01 2.69861e-03 9.99999e-01 9.99999e-01 8.25002e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.27104e-01 9.99999e-01
3.006003000e-01 3.18820e-03 9.99999e-01 9.99999e-01 9.70340e-03 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.28565e-01 9.99999e-01
3.009009003e-01 3.94610e-03 9.99999e-01 9.99999e-01 1.19569e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.30028e-01 9.99999e-01
3.012018012e-01 5.19870e-03 9.99999e-01 9.99999e-01 1.56828e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.31491e-01 9.99999e-01
3.015030030e-01 6.21354e-03 9.99998e-01 9.99999e-01 1.86618e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.32954e-01 9.99999e-01
3.018045060e-01 6.97917e-03 9.99999e-01 9.99999e-01 2.08696e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.34419e-01 9.99999e-01
3.021063105e-01 7.71125e-03 9.99999e-01 9.99999e-01 2.29581e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.35883e-01 9.99999e-01
3.024084168e-01 9.04651e-03 9.99999e-01 9.99999e-01 2.68165e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.37349e-01 9.99999e-01
3.027108252e-01 1.11073e-02 9.99999e-01 9.99999e-01 3.27827e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.38815e-01 9.99999e-01
3.030135361e-01 1.37064e-02 9.99999e-01 9.99999e-01 4.02798e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.40281e-01 9.99999e-01
3.033165496e-01 1.57994e-02 9.99999e-01 9.99999e-01 4.62311e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.41748e-01 9.99999e-01
3.036198661e-01 1.74260e-02 9.99999e-01 9.99999e-01 5.07728e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.43215e-01 9.99999e-01
3.039234860e-01 1.83508e-02 9.99999e-01 9.99999e-01 5.32397e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.44682e-01 9.99999e-01
3.042274095e-01 1.99326e-02 9.99999e-01 9.99999e-01 5.75836e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.46150e-01 9.99999e-01
3.045316369e-01 2.31304e-02 9.99999e-01 9.99999e-01 6.65395e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.47619e-01 9.99999e-01
3.048361685e-01 2.75089e-02 9.99999e-01 9.99999e-01 7.88024e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.49087e-01 9.99999e-01
3.051410047e-01 3.27172e-02 9.99999e-01 9.99999e-01 9.33293e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.50556e-01 9.99999e-01
3.054461457e-01 3.71169e-02 9.99999e-01 9.99999e-01 1.05438e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.52026e-01 9.99999e-01
3.057515919e-01 3.85621e-02 9.99999e-01 9.99999e-01 1.09088e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.53495e-01 9.99999e-01
3.060573435e-01 4.08014e-02 9.99999e-01 9.99999e-01 1.14945e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.54965e-01 9.99999e-01
3.063634008e-01 4.19238e-02 9.99999e-01 9.99999e-01 1.17620e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.56435e-01 9.99999e-01
3.066697642e-01 4.73958e-02 9.99999e-01 9.99999e-01 1.32426e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.57905e-01 9.99999e-01
3.069764340e-01 5.34979e-02 9.99999e-01 9.99999e-01 1.48863e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.59375e-01 9.99999e-01
3.072834104e-01 6.25955e-02 9.99999e-01 9.99999e-01 1.73469e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.60846e-01 9.99999e-01
3.075906938e-01 6.95468e-02 9.99999e-01 9.99999e-01 1.91950e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.62316e-01 9.99999e-01
3.078982845e-01 7.17383e-02 9.99999e-01 9.99999e-01 1.97198e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.63787e-01 9.99999e-01
3.082061828e-01 7.24174e-02 9.99999e-01 9.99999e-01 1.98264e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.65258e-01 9.99999e-01
3.085143890e-01 7.92763e-02 9.99999e-01 9.99999e-01 2.16171e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.66729e-01 9.99999e-01
3.088229034e-01 8.07532e-02 9.99999e-01 9.99999e-01 2.19319e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.68199e-01 9.99999e-01
3.091317263e-01 8.59604e-02 9.99999e-01 9.99999e-01 2.32533e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.69670e-01 9.99999e-01
3.094408580e-01 9.70887e-02 9.99999e-01 9.99999e-01 2.61595e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.71141e-01 9.99999e-01
3.097502988e-01 1.11414e-01 9.99999e-01 9.99999e-01 2.99008e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.72612e-01 9.99999e-01
3.100600491e-01 1.14713e-01 9.99999e-01 9.99999e-01 3.06653e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.74082e-01 9.99999e-01
3.103701092e-01 1.14860e-01 9.99999e-01 9.99999e-01 3.05843e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.75553e-01 9.99999e-01
3.106804793e-01 1.22587e-01 9.99998e-01 9.99999e-01 3.25143e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.77023e-01 9.99999e-01
3.109911598e-01 1.28119e-01 9.99999e-01 9.99999e-01 3.38496e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.78493e-01 9.99999e-01
3.113021509e-01 1.30000e-01 9.99999e-01 9.99999e-01 3.42137e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.79963e-01 9.99999e-01
3.116134531e-01 1.33665e-01 9.99999e-01 9.99999e-01 3.50429e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.81433e-01 9.99999e-01
3.119250665e-01 1.48569e-01 9.99999e-01 9.99999e-01 3.88007e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.82903e-01 9.99999e-01
3.122369916e-01 1.58986e-01 9.99999e-01 9.99999e-01 4.13624e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.84372e-01 9.99999e-01
3.125492286e-01 1.67840e-01 9.99997e-01 9.99999e-01 4.34999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.85842e-01 9.99999e-01
3.128617778e-01 1.75636e-01 9.99998e-01 9.99999e-01 4.53477e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.87311e-01 9.99999e-01
3.131746396e-01 1.78777e-01 9.99997e-01 9.99999e-01 4.59841e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.88779e-01 9.99999e-01
3.134878143e-01 1.71398e-01 9.99998e-01 9.99999e-01 4.39203e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.90247e-01 9.99999e-01
3.138013021e-01 1.76884e-01 9.99998e-01 9.99999e-01 4.51563e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.91715e-01 9.99999e-01
3.141151034e-01 1.93019e-01 9.99997e-01 9.99999e-01 4.90914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.93183e-01 9.99999e-01
3.144292185e-01 2.11921e-01 9.99998e-01 9.99999e-01 5.36984e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.94650e-01 9.99999e-01
3.147436477e-01 2.22899e-01 9.99998e-01 9.99999e-01 5.62710e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.96117e-01 9.99999e-01
3.150583913e-01 2.24656e-01 9.99999e-01 9.99999e-01 5.65054e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.97583e-01 9.99999e-01
3.153734497e-01 2.20753e-01 9.99999e-01 9.99999e-01 5.53197e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.99049e-01 9.99999e-01
3.156888232e-01 2.11424e-01 9.99999e-01 9.99999e-01 5.27881e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.00514e-01 9.99999e-01
3.160045120e-01 2.33123e-01 9.99999e-01 9.99999e-01 5.79937e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.01979e-01 9.99999e-01
3.163205165e-01 2.47273e-01 9.99999e-01 9.99999e-01 6.12905e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.03444e-01 9.99999e-01
3.166368370e-01 2.60826e-01 9.99999e-01 9.99999e-01 6.44160e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.04908e-01 9.99999e-01
3.169534739e-01 2.62964e-01 9.99999e-01 9.99999e-01 6.47103e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.06371e-01 9.99999e-01
3.172704273e-01 2.58325e-01 9.99999e-01 9.99999e-01 6.33408e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.07834e-01 9.99999e-01
