# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:36:04 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 1.31000e-02 9.99999e-01 9.99999e-01 2.90190e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.51428e-01 9.99999e-01
3.003000000e-01 1.48925e-02 9.99999e-01 9.99999e-01 3.28851e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.52863e-01 9.99999e-01
3.006003000e-01 1.67686e-02 9.99999e-01 9.99999e-01 3.69111e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.54297e-01 9.99999e-01
3.009009003e-01 1.95172e-02 9.99998e-01 9.99999e-01 4.28264e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.55729e-01 9.99999e-01
3.012018012e-01 2.37482e-02 9.99998e-01 9.99999e-01 5.19471e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.57160e-01 9.99999e-01
3.015030030e-01 2.69619e-02 9.99997e-01 9.99999e-01 5.87931e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.58590e-01 9.99999e-01
3.018045060e-01 2.92863e-02 9.99998e-01 9.99999e-01 6.36633e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.60019e-01 9.99999e-01
3.021063105e-01 3.14410e-02 9.99998e-01 9.99999e-01 6.81356e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.61447e-01 9.99999e-01
3.024084168e-01 3.52249e-02 9.99998e-01 9.99999e-01 7.61007e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.62873e-01 9.99999e-01
3.027108252e-01 4.07647e-02 9.99998e-01 9.99999e-01 8.77985e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64298e-01 9.99999e-01
3.030135361e-01 4.73450e-02 9.99998e-01 9.99999e-01 1.01660e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.65721e-01 9.99999e-01
3.033165496e-01 5.23838e-02 9.99999e-01 9.99999e-01 1.12136e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.67143e-01 9.99999e-01
