# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:34:51 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 1.31081e-02 9.99999e-01 9.99999e-01 2.90295e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.51543e-01 9.99999e-01
3.003000000e-01 1.49015e-02 9.99999e-01 9.99999e-01 3.28967e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.52978e-01 9.99999e-01
3.006003000e-01 1.67785e-02 9.99999e-01 9.99999e-01 3.69236e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.54411e-01 9.99999e-01
3.009009003e-01 1.95285e-02 9.99999e-01 9.99999e-01 4.28402e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.55844e-01 9.99999e-01
3.012018012e-01 2.37614e-02 9.99999e-01 9.99999e-01 5.19629e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.57275e-01 9.99999e-01
3.015030030e-01 2.69766e-02 9.99998e-01 9.99999e-01 5.88103e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.58705e-01 9.99999e-01
3.018045060e-01 2.93019e-02 9.99999e-01 9.99999e-01 6.36813e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.60133e-01 9.99999e-01
3.021063105e-01 3.14574e-02 9.99999e-01 9.99999e-01 6.81545e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.61561e-01 9.99999e-01
3.024084168e-01 3.52430e-02 9.99999e-01 9.99999e-01 7.61209e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.62987e-01 9.99999e-01
3.027108252e-01 4.07849e-02 9.99999e-01 9.99999e-01 8.78205e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64412e-01 9.99999e-01
3.030135361e-01 4.73677e-02 9.99999e-01 9.99999e-01 1.01683e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.65835e-01 9.99999e-01
3.033165496e-01 5.24084e-02 9.99999e-01 9.99999e-01 1.12162e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.67257e-01 9.99999e-01
3.036198661e-01 5.61928e-02 9.99999e-01 9.99999e-01 1.19896e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.68678e-01 9.99999e-01
3.039234860e-01 5.82987e-02 9.99999e-01 9.99999e-01 1.24014e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.70097e-01 9.99999e-01
3.042274095e-01 6.18315e-02 9.99999e-01 9.99999e-01 1.31134e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.71515e-01 9.99999e-01
3.045316369e-01 6.87374e-02 9.99999e-01 9.99999e-01 1.45343e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.72931e-01 9.99999e-01
3.048361685e-01 7.77627e-02 9.99999e-01 9.99999e-01 1.63936e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.74347e-01 9.99999e-01
3.051410047e-01 8.79747e-02 9.99999e-01 9.99999e-01 1.84914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.75760e-01 9.99999e-01
3.054461457e-01 9.62384e-02 9.99999e-01 9.99999e-01 2.01685e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.77172e-01 9.99999e-01
3.057515919e-01 9.88896e-02 9.99999e-01 9.99999e-01 2.06630e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.78583e-01 9.99999e-01
3.060573435e-01 1.02942e-01 9.99999e-01 9.99999e-01 2.14465e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.79993e-01 9.99999e-01
3.063634008e-01 1.04948e-01 9.99999e-01 9.99999e-01 2.18006e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.81400e-01 9.99999e-01
3.066697642e-01 1.14521e-01 9.99999e-01 9.99999e-01 2.37199e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.82807e-01 9.99999e-01
3.069764340e-01 1.24828e-01 9.99999e-01 9.99999e-01 2.57797e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.84211e-01 9.99999e-01
3.072834104e-01 1.39588e-01 9.99999e-01 9.99999e-01 2.87445e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.85614e-01 9.99999e-01
3.075906938e-01 1.50449e-01 9.99999e-01 9.99999e-01 3.08920e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.87016e-01 9.99999e-01
