# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:36:59 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.000000000e-01 1.30920e-02 9.99998e-01 9.99999e-01 2.90085e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.51314e-01 9.99999e-01
3.003000000e-01 1.48836e-02 9.99998e-01 9.99999e-01 3.28737e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.52750e-01 9.99999e-01
3.006003000e-01 1.67588e-02 9.99998e-01 9.99999e-01 3.68987e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.54183e-01 9.99999e-01
3.009009003e-01 1.95061e-02 9.99998e-01 9.99999e-01 4.28127e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.55616e-01 9.99999e-01
3.012018012e-01 2.37352e-02 9.99998e-01 9.99999e-01 5.19315e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.57047e-01 9.99999e-01
3.015030030e-01 2.69475e-02 9.99996e-01 9.99999e-01 5.87762e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.58477e-01 9.99999e-01
3.018045060e-01 2.92709e-02 9.99998e-01 9.99999e-01 6.36455e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.59906e-01 9.99999e-01
3.021063105e-01 3.14247e-02 9.99998e-01 9.99999e-01 6.81171e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.61334e-01 9.99999e-01
3.024084168e-01 3.52071e-02 9.99998e-01 9.99999e-01 7.60808e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.62760e-01 9.99999e-01
3.027108252e-01 4.07447e-02 9.99998e-01 9.99999e-01 8.77768e-02 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64185e-01 9.99999e-01
3.030135361e-01 4.73226e-02 9.99998e-01 9.99999e-01 1.01636e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.65609e-01 9.99999e-01
3.033165496e-01 5.23595e-02 9.99998e-01 9.99999e-01 1.12111e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.67031e-01 9.99999e-01
3.036198661e-01 5.61414e-02 9.99998e-01 9.99999e-01 1.19844e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.68452e-01 9.99999e-01
3.039234860e-01 5.82458e-02 9.99999e-01 9.99999e-01 1.23961e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.69871e-01 9.99999e-01
3.042274095e-01 6.17762e-02 9.99999e-01 9.99999e-01 1.31079e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.71289e-01 9.99999e-01
3.045316369e-01 6.86775e-02 9.99999e-01 9.99999e-01 1.45286e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.72706e-01 9.99999e-01
3.048361685e-01 7.76971e-02 9.99999e-01 9.99999e-01 1.63876e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.74122e-01 9.99999e-01
3.051410047e-01 8.79028e-02 9.99999e-01 9.99999e-01 1.84850e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.75535e-01 9.99999e-01
3.054461457e-01 9.61616e-02 9.99999e-01 9.99999e-01 2.01619e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.76948e-01 9.99999e-01
